Unnamed: 0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V180	V181	V182	mean
GMP	0.654556666666667	0.830016666666667	1.0	0.667076666666667	0.398806666666667	1.0	0.324316666666667	1.0	1.0	1.0	1.0	0.828753333333333	0.903996666666667	0.451453333333333	1.0	0.73386	0.10859	1.0	0.736963333333333	1.0	1.0	0.447353333333333	0.848903333333333	0.242546666666667	1.0	0.857306666666667	1.0	1.0	0.649763333333333	1.0	0.810743333333333	1.0	1.0	0.641596666666667	1.0	0.832616666666667	0.735903333333333	1.0	1.0	0.71017	1.0	1.0	0.89846	1.0	1.0	1.0	0.810743333333333	1.0	1.0	0.720676666666667	1.0	0.93748	1.0	1.0	0.331453333333333	1.0	1.0	1.0	0.823546666666667	1.0	1.0	0.88013	0.291286666666667	1.0	1.0	0.507523333333333	0.616223333333333	0.533526666666667	0.94233	0.274143333333333	1.0	0.468976666666667	1.0	0.89846	0.72182	1.0	1.0	0.379133333333333	1.0	1.0	1.0	0.69732	1.0	1.0	0.31659	1.0	0.282646666666667	1.0	0.88177	1.0	0.894953333333333	1.0	1.0	0.614413333333333	0.296143333333333	0.338893333333333	0.322933333333333	1.0	1.0	0.669956666666667	0.725043333333333	1.0	0.239003333333333	0.925743333333333	0.875316666666667	1.0	1.0	0.769663333333333	1.0	1.0	0.96435	1.0	0.56162	1.0	0.689763333333333	0.738126666666667	0.903996666666667	1.0	1.0	1.0	1.0	0.414336666666667	0.416863333333333	0.596256666666667	1.0	1.0	1.0	0.75246	1.0	0.72182	1.0	0.630526666666667	0.714426666666667	0.97269	1.0	1.0	1.0	0.56717	1.0	0.590653333333333	1.0	1.0	0.7425	0.83541	0.848903333333333	1.0	0.50399	0.70804	1.0	1.0	1.0	1.0	1.0	0.48011	1.0	1.0	1.0	0.672883333333333	1.0	1.0	0.687843333333333	0.88822	1.0	1.0	1.0	0.90219	0.39968	0.648703333333333	0.332196666666667	0.863113333333333	1.0	0.0444966666666666	0.64355	0.673813333333333	1.0	0.909356666666667	1.0	0.642566666666667	1.0	0.8083	1.0	0.334333333333333	0.8247629487179486
HSC	0.200933333333333	0.0877866666666667	0.0163166666666666	0.0222533333333333	0.0	0.182296666666667	0.0	0.197853333333333	0.201666666666667	0.0007066666666666	0.205613333333333	0.247886666666667	0.253633333333333	0.01053	0.0366566666666667	0.0837033333333334	0.512606666666667	0.0133	0.0155999999999999	0.0831	0.0	0.0039099999999999	0.259986666666667	0.0	1.0	0.0	0.0864733333333333	0.181083333333333	0.19954	1.0	0.70597	0.214096666666667	0.0	0.219743333333333	0.0707	0.0	0.211066666666667	0.190416666666667	1.0	0.318966666666667	0.16171	0.368946666666667	0.0940533333333333	0.496306666666667	0.16358	0.677383333333333	0.0436800000000001	0.14833	0.0023533333333333	0.0837033333333334	0.06541	0.214096666666667	0.0033466666666667	0.0	0.0	0.207733333333333	0.0	0.336523333333333	0.0096833333333333	0.0	0.0978366666666667	0.186733333333333	0.0214033333333333	0.618443333333333	0.0683533333333334	0.539356666666667	0.0	0.194763333333333	0.0	0.0	0.207106666666667	0.0	0.0	0.0021966666666666	0.0	0.108863333333333	0.605646666666667	0.0134266666666667	0.02522	0.20651	0.100053333333333	0.377706666666667	0.0017733333333332	0.0	0.04001	0.21579	0.0470366666666666	0.0	1.0	0.0	0.00944	0.790373333333333	0.01063	0.0	0.0	0.04793	0.0571966666666667	0.0	0.52136	0.0	0.1093	0.0258866666666666	0.0	0.19924	0.0895899999999999	0.0571966666666667	0.637543333333333	0.14696	0.120803333333333	0.06443	0.21579	0.0027833333333333	0.01446	0.0576633333333333	0.0017433333333333	0.831346666666667	0.14068	0.0018233333333332	0.42207	0.49749	0.0458766666666667	0.0	0.0	0.0	0.0029599999999999	0.207416666666667	0.0040633333333333	0.0	0.0876533333333334	1.0	0.0064166666666666	1.0	0.110456666666667	0.20352	0.0	0.0344766666666667	0.100053333333333	0.0	0.182296666666667	0.20069	0.0337066666666667	0.51635	0.155046666666667	0.126226666666667	0.0096066666666666	0.0001366666666666	0.0	0.0	0.416623333333333	0.106696666666667	0.54078	0.02341	0.18469	0.377706666666667	0.092	0.0837033333333334	0.23458	0.0	0.0321166666666667	1.0	0.0	0.0	0.187496666666667	0.133666666666667	1.0	0.0551933333333333	0.0	0.138223333333333	0.0	0.0	0.02543	0.0	1.0	0.236056666666667	0.11154	0.0012733333333333	0.144833333333333	0.0	0.15747	0.0	0.0	0.348473333333333	0.173198424908425
Hepatocytes	1.0	0.0018866666666667	0.0	0.0790333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72842	0.0	0.0	0.36392	0.0	0.0	0.0219200000000001	0.0	0.0	0.0	0.122243333333333	0.813103333333333	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.92886	0.0	0.0262566666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.418866666666667	0.0	0.0	0.0353633333333333	0.0	0.0646966666666666	0.0	0.0	0.755156666666667	0.18985	0.0	0.0	0.0058633333333333	0.0	0.0	0.0	0.0	1.0	0.823163333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0390733333333333	0.0	0.530586666666667	0.104883333333333	0.0569566666666667	0.32855	0.0	0.0453766666666666	0.0	0.06646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108166666666667	0.0	0.428086666666667	0.0	0.0	0.0	0.0	1.0	0.0251466666666667	0.0	0.0	0.23667	0.0088766666666666	0.15507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.680453333333333	0.0	0.0467266666666667	0.0	0.581203333333333	0.0	1.0	0.102506666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.823163333333333	0.0	0.849593333333333	0.0	0.33746	0.0	0.0	0.179866666666667	0.0	0.0	0.47625	0.0	0.78139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.623083333333333	0.432863333333333	0.0	0.170266666666667	0.0	0.0	0.576156666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.126791978021978
Keratinocytes	0.07073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.220156666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322766666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118286666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007920054945054949
MEP	1.0	0.163003333333333	0.116823333333333	0.437136666666667	1.0	0.170166666666667	1.0	0.05384	0.0	0.0	0.0	0.0943000000000001	0.247646666666667	1.0	0.0319266666666667	1.0	1.0	1.0	0.53345	0.12881	0.03829	0.0	0.14934	0.192826666666667	0.0	1.0	0.127583333333333	0.157483333333333	0.29373	0.0	0.162203333333333	0.16487	0.08758	1.0	0.10426	1.0	0.579243333333333	0.0853466666666667	0.0963266666666667	1.0	0.0	0.00914	0.0803	0.0	0.0467	1.0	0.07611	0.0459933333333333	0.110296666666667	1.0	0.0461333333333334	0.0	0.0050533333333333	0.0	1.0	0.0569266666666667	0.0012133333333332	0.09301	1.0	0.0113766666666667	0.0523066666666666	0.0	0.359506666666667	0.0	0.0856633333333333	1.0	0.280333333333333	1.0	1.0	1.0	0.0	0.0121966666666666	1.0	1.0	0.07276	0.0767366666666667	0.0	1.0	0.0650266666666667	1.0	1.0	1.0	0.08067	0.0165933333333333	0.14614	0.05533	1.0	0.0	0.0442466666666667	1.0	0.21938	0.0346733333333333	0.0	1.0	1.0	1.0	0.320003333333333	0.401523333333333	0.0095666666666666	1.0	1.0	0.11634	1.0	0.0828966666666666	0.0	0.02368	0.134923333333333	1.0	0.0453033333333334	0.0388566666666667	1.0	0.0611366666666666	0.0384	0.0810633333333334	1.0	0.127583333333333	0.0670966666666667	1.0	0.48515	0.01012	0.12326	0.871273333333333	1.0	0.0092166666666666	0.719923333333333	0.04556	0.14183	0.397036666666667	0.160013333333333	0.307063333333333	0.0	0.0268833333333334	1.0	1.0	0.0	0.0	0.0010033333333333	1.0	0.09279	0.115923333333333	0.03122	0.0023766666666666	0.0344533333333333	0.0491866666666667	0.0567333333333333	1.0	0.03533	1.0	0.0184733333333333	0.181456666666667	0.0	0.102913333333333	0.0319266666666667	0.361333333333333	0.251316666666667	1.0	0.697216666666667	0.1179	0.0321766666666666	0.0	1.0	0.0	1.0	0.00827	1.0	0.0712933333333333	1.0	0.337036666666667	0.0218433333333333	1.0	1.0	0.102463333333333	0.103346666666667	0.0998433333333333	0.164496666666667	0.282773333333333	0.0	0.0639333333333333	0.21938	0.0090533333333333	1.0	1.0	0.36781961538461544
MPP	0.130786666666667	0.833716666666667	1.0	0.550453333333333	0.8486	1.0	0.889923333333333	0.956066666666667	0.407423333333333	0.581746666666667	0.160006666666667	0.150906666666667	0.629533333333333	0.58685	0.726173333333333	0.889923333333333	0.628763333333333	1.0	1.0	0.752853333333333	1.0	1.0	1.0	0.757926666666667	0.85119	0.778343333333333	1.0	1.0	0.755466666666667	0.376846666666667	0.616733333333333	1.0	1.0	0.421633333333333	1.0	1.0	0.658156666666667	0.877586666666667	1.0	0.57293	0.94847	0.822816666666667	0.913756666666667	0.523163333333333	0.70349	0.82786	0.894953333333333	0.647936666666667	1.0	0.484083333333333	1.0	0.896563333333333	1.0	0.8578	0.701816666666667	0.895793333333333	1.0	0.655813333333333	0.82953	0.03159	0.927173333333333	0.785073333333333	0.767123333333333	0.526656666666667	0.718886666666667	0.896563333333333	0.137686666666667	0.136153333333333	0.0259233333333333	0.53369	0.78677	1.0	1.0	0.555303333333333	0.87253	1.0	0.288776666666667	0.708326666666667	0.05428	0.838553333333333	1.0	0.500086666666667	1.0	0.439596666666667	0.94847	0.677533333333333	0.0378833333333334	0.44075	0.403346666666667	1.0	1.0	1.0	1.0	1.0	0.79927	0.758773333333333	1.0	1.0	0.989793333333333	0.99304	0.95905	0.521753333333333	0.710683333333333	0.856183333333333	0.390666666666667	1.0	1.0	0.02744	1.0	0.873396666666667	0.941586666666667	1.0	0.179646666666667	1.0	0.79188	0.693123333333333	0.98762	0.0011999999999999	1.0	0.870103333333333	0.93666	1.0	0.803546666666667	0.692333333333333	1.0	0.92638	1.0	1.0	0.714743333333333	0.199076666666667	0.96373	0.225566666666667	0.951843333333333	0.869333333333333	1.0	0.749653333333333	0.183763333333333	1.0	0.46917	0.655813333333333	1.0	0.665066666666667	0.995123333333333	0.8709	0.960513333333333	1.0	0.341133333333333	1.0	0.624313333333333	0.755466666666667	0.21025	1.0	0.785953333333333	0.925553333333333	1.0	0.339646666666667	0.99879	0.92085	0.980496666666667	0.18135	0.4801	1.0	0.70263	0.90055	1.0	1.0	1.0	0.633203333333333	0.5921	0.934453333333333	0.144743333333333	0.600293333333333	1.0	0.946923333333333	1.0	1.0	0.864463333333333	0.920006666666667	1.0	0.50595	1.0	1.0	0.7609931868131866
MSC	0.166383333333333	0.0915366666666667	0.0087033333333332	0.0	0.158356666666667	0.388403333333333	1.0	0.0097566666666666	0.0	0.0	0.0	0.0211933333333333	0.0	0.0323733333333334	0.0071966666666666	0.0	0.0	7.00000000000145e-05	0.381273333333333	0.389236666666667	0.0	0.0	0.0	0.0	0.0	0.177176666666667	0.0	0.0129633333333333	0.0	0.0	0.0	0.00202	0.0	0.0	0.0	0.156193333333333	0.0004999999999999	0.0	0.0	0.45033	0.0010533333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009099999999999	0.0077266666666666	0.0	0.0	0.0063533333333333	0.0114733333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.208603333333333	0.0	0.0	0.240196666666667	0.0	0.49265	0.0	0.882733333333333	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36196	0.0959033333333333	0.0752666666666667	0.0	0.41338	0.0	0.0473733333333334	0.0040799999999999	0.0	0.0	1.0	0.648916666666667	0.0027	0.0117233333333333	0.0047866666666667	0.0	0.0	0.0	0.189296666666667	1.66666666666648e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.330983333333333	0.853393333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.31772	0.0	0.0	0.309176666666667	0.0	0.0	0.0	0.0	0.0006066666666666	0.218746666666667	0.0	0.0075366666666666	0.0	1.0	0.0335933333333334	0.0	0.0	0.0002933333333333	0.0	0.0031033333333333	0.25211	0.06921	0.0	1.0	0.0	0.0	0.0	0.222806666666667	0.0	0.0595533333333333	0.240856666666667	0.183143333333333	0.0	0.07337	0.0	0.0	0.145846666666667	0.0006066666666666	0.45303	0.0	0.0	0.0	0.367056666666667	0.609683333333333	0.0050933333333332	0.04593	0.0	0.0	0.0	0.0	0.0535333333333333	0.0021099999999999	0.0	0.00368	0.0	0.0	0.0	0.0	0.10452496336996335
Macrophages	0.192683333333333	0.118206666666667	0.01142	0.0	0.0495533333333333	0.341103333333333	0.0232166666666667	0.163733333333333	0.0257266666666667	0.0	0.0284066666666667	0.115826666666667	0.0138966666666667	0.0	0.08996	0.0240366666666667	0.02906	0.05991	0.0001066666666666	0.11516	0.08699	0.0	0.06492	0.0367033333333333	0.05366	0.0446433333333334	0.0613633333333333	0.178783333333333	0.0421899999999999	0.192683333333333	0.0019766666666666	0.0301900000000001	0.115826666666667	0.01371	0.0794	0.327816666666667	0.04103	0.0408466666666667	0.0007566666666666	0.0014166666666666	0.0855166666666667	0.231016666666667	0.0056966666666666	0.178783333333333	0.0180866666666667	0.0161266666666666	0.196336666666667	1.0	0.0115066666666667	0.0	0.0	0.06653	0.124953333333333	0.0	0.144653333333333	0.12823	0.0	0.06619	0.00241	0.0005133333333333	0.11948	0.0966033333333334	0.44746	0.18831	0.0199266666666666	0.12015	0.08944	0.0	0.0019266666666666	0.02776	0.0339466666666667	0.05463	1.0	0.0006666666666667	0.162973333333333	0.16536	0.0	0.210386666666667	0.0164866666666666	0.0184933333333334	0.0403566666666667	0.0	0.07237	0.0005399999999999	2.000000000002e-05	0.0127866666666666	0.0037566666666666	0.0413766666666666	0.0001033333333333	0.209456666666667	0.0971833333333333	0.231016666666667	0.19105	0.105046666666667	0.0069766666666666	0.05463	0.222113333333333	0.0115066666666667	0.02906	0.367623333333333	0.217213333333333	0.0043233333333333	0.0149366666666667	0.02882	0.0	0.00138	0.05714	0.04637	0.0484133333333333	0.0091333333333333	0.216206666666667	0.00016	0.126243333333333	0.297226666666667	0.0301900000000001	0.0019266666666666	0.05964	0.0022999999999999	0.0099766666666666	0.0122966666666666	0.0254966666666666	0.0473666666666667	0.0355833333333333	0.0	0.02222	0.06559	0.0076966666666666	0.117006666666667	0.0003566666666666	0.0418533333333333	0.0	0.03043	0.224183333333333	0.0007566666666666	0.115826666666667	0.673993333333333	0.0	0.06452	0.0072666666666666	0.0006533333333332	0.0476766666666667	0.114453333333333	0.10341	0.01248	0.19105	0.95642	0.05509	0.06653	0.05509	0.0407033333333333	0.0081099999999999	0.03591	0.00624	0.0134633333333334	0.0332233333333334	0.0	0.0353966666666666	0.0785	0.13607	0.0	0.0313466666666666	0.210386666666667	0.445343333333333	0.0005566666666666	7.00000000000145e-05	0.02659	0.0071533333333333	0.10795	0.0018899999999999	0.0355833333333333	0.0006966666666666	0.0004433333333333	0.0111833333333333	0.00958	0.03366	0.15979	0.0122133333333333	0.0497333333333333	0.0389	0.0	0.0355833333333333	0.0032799999999999	0.08484001831501832
Macrophages M1	0.408353333333333	1.0	0.660736666666667	0.398596666666667	0.0222266666666666	1.0	0.290576666666667	1.0	0.44445	0.26653	0.0684833333333333	1.0	0.0672466666666667	0.514836666666667	1.0	0.15841	0.8482	0.0609666666666666	0.0252599999999999	1.0	1.0	0.0	0.393733333333333	0.37458	0.987096666666667	0.0071966666666666	1.0	1.0	1.0	1.0	0.247966666666667	1.0	0.465443333333333	0.0136866666666666	0.68673	0.115163333333333	0.811423333333333	1.0	0.398596666666667	0.0120933333333333	1.0	1.0	0.23689	1.0	0.27458	0.579276666666667	1.0	1.0	0.958266666666667	0.0544066666666667	0.04895	1.0	1.0	1.0	0.328953333333333	1.0	0.0193933333333334	0.0622066666666666	1.0	4.000000000004e-05	1.0	1.0	0.768303333333333	0.840776666666667	0.0598766666666667	1.0	0.45464	0.0	0.0598766666666667	0.0266766666666667	1.0	0.804056666666667	1.0	0.08612	0.90915	1.0	0.0063866666666666	1.0	0.0524433333333333	0.609966666666667	1.0	0.0017666666666666	0.290576666666667	0.216143333333333	0.32484	0.68673	0.0116166666666667	0.408353333333333	0.0340466666666667	0.20974	0.958266666666667	1.0	1.0	0.355643333333333	0.0248966666666667	1.0	1.0	1.0	1.0	0.925246666666667	1.0	0.0931066666666667	0.0813533333333334	1.0	0.12843	1.0	0.486853333333333	0.01393	1.0	1.0	1.0	0.768303333333333	1.0	1.0	1.0	0.0335800000000001	1.0	0.0	0.428696666666667	1.0	0.804056666666667	0.486853333333333	0.560926666666667	0.0752866666666666	1.0	1.0	1.0	0.796876666666667	0.108976666666667	0.537496666666667	1.0	0.115163333333333	0.0672466666666667	1.0	0.0193933333333334	1.0	0.0187266666666667	0.15585	1.0	0.333266666666667	0.560926666666667	1.0	1.0	1.0	1.0	1.0	0.262626666666667	0.0782833333333334	1.0	0.679966666666667	0.878006666666667	1.0	0.113086666666667	0.747756666666667	1.0	0.0050033333333333	1.0	0.740916666666667	0.811423333333333	0.465443333333333	0.01012	1.0	0.917143333333333	1.0	0.514836666666667	1.0	0.0094999999999999	1.0	0.0050033333333333	0.12843	0.12171	0.403463333333333	1.0	0.32028	1.0	1.0	0.02746	1.0	1.0	0.0	1.0	0.44943	0.5978180036630036
Macrophages M2	0.0373633333333333	0.0302033333333334	0.0032466666666666	0.0	0.179483333333333	0.180683333333333	0.122016666666667	0.06646	0.0	0.0	0.0004866666666666	0.17201	0.0122433333333334	0.0	0.0234166666666666	0.0	0.0	0.0179233333333333	0.0	0.82972	0.0	0.0	0.06367	0.0	0.0385	0.201093333333333	0.0049266666666666	0.0	0.0020799999999999	0.00144	0.0	0.0	0.11293	0.10983	0.132416666666667	1.0	0.0054499999999999	0.0	0.0	0.0	0.0	0.156073333333333	0.0	0.0	0.0	0.0003999999999999	0.0102233333333334	1.0	0.0	0.0	0.0	0.0099066666666666	0.0145733333333333	0.0	0.49304	0.0	0.0	1.0	0.0	0.0	0.0	0.26004	0.295713333333333	0.0700233333333333	0.0003633333333333	0.0	0.09846	0.128796666666667	0.0	0.0515133333333333	0.0	0.0	1.0	0.0	0.363706666666667	0.0005533333333332	0.0	0.0694933333333333	0.0	0.0	0.0	0.0	0.134143333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.13055	0.0565966666666666	0.0143866666666667	0.0287466666666667	0.09846	0.0010233333333333	0.0	0.0009733333333333	0.0	0.0	0.1471	0.0017433333333333	0.0	0.0	0.0	0.0	0.0	0.0596033333333333	0.204493333333333	0.0	0.0	0.00133	0.0	0.0126033333333333	0.321663333333333	0.0053499999999999	0.0	0.0519133333333334	0.0234166666666666	0.0	0.0	0.0	0.0055466666666667	0.0335800000000001	0.0	0.0	0.0011266666666667	0.0	0.0467233333333333	0.0	0.0248033333333333	0.0	0.0556933333333334	0.236006666666667	0.0	0.0010833333333333	0.15505	0.0	0.0399366666666666	0.0	0.0	0.02696	0.03109	0.0	0.0	0.0	0.52178	0.37548	0.380663333333333	0.0	0.0070666666666666	0.0	0.0073999999999999	0.0085133333333333	0.0077533333333332	0.0	0.0	0.0	0.21665	0.227863333333333	0.0	0.340543333333333	0.0	0.312576666666667	0.0	0.0	0.0136033333333333	0.05318	0.165553333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0304966666666666	0.0020799999999999	0.101213333333333	0.0	0.0	0.0	0.0	0.07194827838827834
Mast cells	0.0	0.0	0.246273333333333	0.0076033333333333	0.0076033333333333	0.0	0.0	0.0	0.503196666666667	0.0949133333333333	0.59079	0.0	0.0023433333333333	0.0	0.0	0.0014033333333333	0.0	0.0005866666666666	0.0326566666666667	0.0	1.0	0.0	0.0	0.0	0.0061666666666666	0.0118066666666666	0.0	0.0	0.0	0.0154133333333333	0.0	0.0	0.905716666666667	0.0	0.0	0.0	0.0	0.0776733333333334	0.0	0.0044166666666666	0.0	0.0	0.0078366666666667	0.0089566666666666	0.0223466666666666	0.0	0.0	0.01248	0.11968	0.0	0.0004166666666666	0.0	0.0	0.206646666666667	0.0	0.0	0.634706666666667	0.14789	0.0031833333333333	1.0	0.0	0.0	0.0	0.09885	0.0070799999999999	0.0	0.00873	0.0	0.0307833333333334	0.06529	0.0004766666666666	0.0	0.0	0.0	0.0175266666666667	0.0	0.0076033333333333	0.0	1.0	0.0	0.0171166666666667	0.0	0.0	0.01501	0.0	0.0002866666666666	0.0	1.0	0.3179	0.02186	2.66666666666193e-05	0.0	0.0319733333333333	0.01248	0.0	0.0	0.0	0.0	0.0	1.66666666666648e-05	0.0	0.0118066666666666	0.0	0.0	0.0	0.0073299999999999	0.0098533333333333	0.0	0.0	0.0	0.0027533333333333	0.0073299999999999	0.0	0.0	0.0118066666666666	0.0	0.0	0.15401	9.33333333332786e-05	0.0039966666666666	0.0	0.0	0.0	0.0104333333333333	0.0001066666666666	0.0	0.0001566666666666	0.0073299999999999	0.0104333333333333	0.0	0.0068666666666666	0.0	0.0	0.0	1.0	0.0	0.03989	0.0014033333333333	0.0	0.0	0.103183333333333	0.0	0.0	0.0	0.0	0.0154133333333333	5.66666666667048e-05	0.0003133333333333	0.0	0.0	0.103183333333333	0.01315	0.0	0.0	0.0265933333333334	1.0	0.0	0.0	9.99999999995449e-06	0.0016866666666666	0.0063833333333333	0.0	0.0	0.0019666666666666	0.0	0.0	0.0	0.0	0.0	0.17697	0.0078366666666667	0.0	0.0	0.0	0.0044166666666666	0.408253333333333	0.938883333333333	0.00953	0.0001566666666666	0.306843333333333	0.0118066666666666	0.0	0.07004369963369964
Megakaryocytes	0.1276	0.0340333333333334	0.0	0.0	0.0	0.0616433333333334	0.02568	0.311343333333333	0.70628	0.15452	1.0	0.0774133333333333	0.37886	0.29252	0.746933333333333	0.67576	0.563263333333333	6.33333333333042e-05	0.0	0.08673	0.851743333333333	0.10706	0.708126666666667	0.0812266666666667	0.619636666666667	0.00014	0.0527766666666667	0.167073333333333	0.0477866666666666	0.30853	0.0363	0.169553333333333	0.0135833333333333	0.0680033333333333	0.0604333333333333	0.18726	0.01206	1.0	0.155266666666667	0.0738799999999999	0.651786666666667	0.126316666666667	0.0001466666666666	1.0	0.07097	0.02568	0.0084033333333333	0.4005	0.484176666666667	0.0440433333333333	0.279593333333333	0.10827	0.0192733333333334	0.0833233333333333	0.328056666666667	0.275986666666667	0.03217	1.0	0.0234066666666667	0.30448	0.00921	0.37586	0.33359	1.0	0.0535233333333334	0.09127	0.0	0.2356	0.130203333333333	1.33333333333097e-05	0.0566366666666667	0.105216666666667	0.0340333333333334	0.0747833333333333	0.249233333333333	0.223533333333333	0.38201	0.0650533333333333	0.44397	0.108853333333333	0.0363	0.18917	0.0001133333333332	0.0440433333333333	0.0223766666666667	0.108853333333333	0.00172	0.0382266666666666	0.166253333333333	0.0252733333333334	0.0726533333333333	0.97421	0.357793333333333	0.0397566666666667	0.0014199999999999	0.0104466666666667	0.243593333333333	0.0	0.301866666666667	0.0620266666666667	0.0386533333333333	0.38811	0.0	0.0147166666666667	0.0276466666666667	0.0194466666666666	0.105216666666667	0.18826	0.518633333333333	0.0060933333333332	0.203663333333333	0.174603333333333	0.229956666666667	0.200643333333333	0.0035433333333333	0.0114766666666667	0.288526666666667	0.15604	0.08485	0.452256666666667	0.0007933333333333	0.0065966666666667	0.122496666666667	0.10774	0.0386533333333333	0.0223766666666667	0.201636666666667	0.0505066666666667	0.28477	0.0002033333333333	0.0650533333333333	1.0	0.0250966666666667	0.0752033333333333	1.0	0.849713333333333	0.337776666666667	0.0	0.43737	0.0828066666666667	0.4005	0.439026666666667	0.0202966666666666	0.0155566666666667	0.391046666666667	0.03721	0.255316666666667	0.0157	0.330673333333333	0.132946666666667	0.670066666666667	0.621473333333333	0.0014766666666666	1.0	0.0448633333333334	0.515083333333333	0.0242599999999999	0.0812266666666667	0.01258	0.733313333333333	0.0018633333333333	0.46545	0.31834	0.41623	0.452256666666667	0.712006666666667	0.0	0.13161	1.0	9.33333333332786e-05	0.01061	0.0340333333333334	0.0726533333333333	0.0333599999999999	0.08968	0.0026866666666666	1.0	0.418033333333333	0.164813333333333	0.2066	0.0	0.0112666666666666	0.22529499999999997
