Unnamed: 0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	mean
NKT	0.0091633333333333	0.778616666666667	0.0228166666666667	0.0833933333333333	0.08772	0.04497	0.196673333333333	0.0706033333333334	0.0137166666666667	0.0645866666666667	0.09614	0.15027	0.139606666666667	0.700726666666667	0.295993333333333	0.606023333333333	0.465646666666667	0.146736666666667	0.166826666666667	0.0481733333333333	0.11674	0.221703333333333	0.0	0.109536666666667	0.241603333333333	0.172016666666667	0.59293	0.0506266666666667	0.386073333333333	0.0719466666666667	0.0598133333333334	0.648653333333333	0.0364333333333333	0.0013166666666666	0.06558	0.0715533333333334	0.496783333333333	0.0058466666666666	0.19361	0.814273333333333	0.17452	0.01794	0.138396666666667	0.13056	0.268616666666667	0.0	0.625003333333333	0.1377	0.03573	0.0	0.0285533333333333	0.118196666666667	0.0025966666666666	0.0	0.315293333333333	0.277576666666667	0.375823333333333	0.33494	0.702386666666667	0.00716	0.0887333333333333	0.630126666666667	1.0	0.0096166666666667	0.0001533333333333	0.145893333333333	0.0186066666666667	0.0	0.0051366666666666	0.191603333333333	0.0059233333333332	0.0060333333333333	0.02646	0.0482633333333333	0.280076666666667	0.1674	0.109203333333333	0.0	0.142996666666667	0.901096666666667	0.05859	0.0654566666666667	0.13662	0.644383333333333	0.0215233333333333	0.108466666666667	0.72602	0.0	0.0	0.0681666666666667	0.00743	0.256796666666667	0.0358833333333334	0.0441766666666666	0.0375966666666666	0.111293333333333	0.0968333333333333	0.0111333333333333	0.839753333333333	0.05968	0.0097366666666666	0.0379066666666666	0.0291566666666667	0.0004399999999999	0.0015366666666666	0.0528066666666667	0.731896666666667	0.02549	1.0	0.0679133333333334	0.0625866666666667	0.0	0.02605	0.466326666666667	0.522813333333333	0.595406666666667	0.0146133333333334	0.07813	0.0	0.612413333333333	0.0217066666666667	0.0008	0.0027866666666667	0.0573533333333334	0.88601	0.610833333333333	0.05505	0.0243966666666666	0.346196666666667	0.0866466666666666	0.0593133333333333	0.648653333333333	0.177663333333333	0.0	0.10156	0.0778766666666667	0.03149	0.0708966666666667	0.191603333333333	0.190566666666667	1.0	0.116926666666667	0.04167	0.09276	0.51802	0.653663333333333	0.0073299999999999	0.13572	0.214873333333333	0.181316666666667	0.20188313333333333
Neurons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.171466666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007825844444444447
Neutrophils	0.65469	1.0	1.0	0.620956666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.291506666666667	0.09718	1.0	0.0954466666666667	0.395366666666667	0.811006666666667	0.326966666666667	0.0909066666666667	1.0	1.0	0.58778	1.0	0.98427	0.0214299999999999	1.0	1.0	0.539123333333333	1.0	1.0	0.585276666666667	0.0459533333333333	1.0	1.0	0.90275	0.565566666666667	0.43828	1.0	1.0	0.679333333333333	1.0	1.0	0.24836	0.715206666666667	1.0	1.0	0.34456	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0112666666666666	1.0	0.9588	0.36593	1.0	1.0	0.113686666666667	0.577996666666667	0.401293333333333	1.0	0.852933333333333	1.0	1.0	0.203043333333333	0.668466666666667	1.0	1.0	1.0	1.0	0.758506666666667	0.431843333333333	0.32514	1.0	1.0	0.143646666666667	0.16805	1.0	0.462323333333333	0.620956666666667	1.0	1.0	0.446966666666667	1.0	1.0	1.0	1.0	0.849766666666667	1.0	1.0	0.217536666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.798396666666667	1.0	1.0	0.641813333333333	0.93347	0.143646666666667	1.0	1.0	1.0	1.0	0.208903333333333	0.0593133333333333	0.442626666666667	1.0	0.9588	1.0	0.103763333333333	1.0	1.0	1.0	0.718076666666667	0.165506666666667	0.925433333333333	1.0	1.0	1.0	0.194843333333333	0.626063333333333	1.0	0.8629	1.0	0.524806666666667	1.0	1.0	1.0	0.715206666666667	0.17332	0.001	1.0	1.0	1.0	0.0026666666666667	1.0	1.0	1.0	0.565566666666667	1.0	0.7759079555555555
Osteoblast	0.0	0.0	0.0	0.47586	0.0199233333333333	0.0	0.0	0.0	1.0	0.0	0.0245966666666667	0.0	0.26149	0.0	1.0	0.0	0.0024266666666666	0.0	1.0	0.0	0.0	1.0	1.0	0.239856666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0849466666666666	0.323656666666667	1.0	1.0	0.13743	0.06335	0.0298266666666667	0.0	0.0	0.0020966666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163766666666667	0.0	0.0	0.359573333333333	0.0	0.10403	0.0009599999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0577633333333334	0.410513333333333	0.0	0.0	0.00233	0.0	1.0	0.0	1.0	0.0	0.00046	1.0	0.0	0.17555	0.114923333333333	0.0	0.0	1.0	0.0	0.0044133333333333	0.0	0.0	1.0	0.0	1.0	0.0	0.326696666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0463666666666667	0.0186133333333334	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0009599999999999	0.0005266666666666	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0093066666666666	0.0	0.28334	0.0	0.39749	0.591343333333333	0.0	0.113373333333333	0.0	0.01484	0.24924	0.0	1.0	0.0	0.647286666666667	0.0	0.18407824444444443
Pericytes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0080566666666667	0.00673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0887266666666666	0.0	0.0424933333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0887266666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0205233333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01169	0.0	0.0522566666666666	0.0	0.0	0.0	0.0	0.0417533333333333	0.0	0.0	0.0	0.0	0.023310511111111112
Plasma cells	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.18212	0.0996133333333333	0.0	0.0632033333333333	0.0	0.0	0.0	0.30571	0.42737	0.0	0.0	0.0527933333333334	0.0	0.0	1.0	0.0083166666666666	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0948633333333333	0.242603333333333	1.0	1.0	0.00053	1.0	0.0	0.0001166666666666	1.0	0.0	0.50262	1.0	0.0	0.0049266666666666	0.0	0.0057233333333333	0.0	0.0527933333333334	0.0	0.0	0.0074699999999999	1.0	0.0	0.263503333333333	0.0	0.108396666666667	0.0	1.0	0.0015533333333333	0.10214	0.0	0.0	0.0	0.00031	0.0	0.0334033333333333	1.0	1.0	0.0	1.0	0.0	0.0051933333333333	1.0	0.0	0.02416	0.0	0.0061799999999999	0.153633333333333	1.0	0.01894	0.180453333333333	0.0	0.0	0.152126666666667	0.0	1.0	0.00414	1.0	0.0	7.33333333333697e-05	0.0	0.0	0.0	0.0	1.0	1.0	0.111003333333333	0.0098766666666666	0.540223333333333	0.0002466666666666	1.0	0.116126666666667	0.0	1.0	0.0	0.0	0.0	0.01003	0.12124	1.0	0.18375	1.0	0.0	0.0186833333333334	0.0	0.0	0.0	0.0878033333333333	0.0	0.0	0.0	0.58361	0.0	0.0	0.37753	0.367823333333333	0.0	0.0	0.0	0.0	0.0136766666666667	0.0001633333333332	0.0	0.197503333333333	1.0	1.0	0.0	1.0	0.197503333333333	0.0	0.0013499999999999	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.03468	0.24051868888888886
Platelets	0.17723	0.0107166666666667	0.83815	0.145956666666667	1.0	0.12899	0.224973333333333	0.21435	0.171133333333333	0.142886666666667	0.122013333333333	0.05696	0.169426666666667	0.0272733333333334	0.04557	0.0379766666666667	0.0653833333333333	0.163883333333333	0.16101	0.10665	0.134076666666667	0.0612933333333333	0.603883333333333	0.14386	0.08464	0.0390733333333333	0.0870633333333334	0.0664433333333333	0.0912833333333334	0.158123333333333	0.95749	0.0527333333333333	0.18768	0.16827	0.20177	0.08317	1.0	0.176563333333333	0.0935466666666667	0.27617	0.04557	0.09158	0.408776666666667	0.0369566666666666	0.137646666666667	0.54752	0.117073333333333	0.0496433333333334	0.117073333333333	0.209316666666667	0.170083333333333	0.228893333333333	0.29423	1.0	0.265506666666667	0.0357133333333334	0.01485	0.03844	0.10889	0.16702	0.10791	0.0161966666666666	0.0164466666666667	0.163233333333333	0.17325	0.109233333333333	0.20177	0.45731	0.76292	0.197213333333333	0.127206666666667	0.331986666666667	0.265506666666667	0.139756666666667	0.0681433333333333	0.12899	0.21722	0.632436666666667	0.0134433333333334	0.0759033333333333	0.0957633333333333	0.24429	0.0718766666666667	0.116783333333333	0.124843333333333	0.0802	0.06048	0.42673	0.678636666666667	0.08229	0.12004	0.0776566666666667	0.0704433333333333	0.0693333333333334	0.3656	0.10504	0.07712	0.567746666666667	0.190116666666667	1.0	0.181643333333333	0.343543333333333	0.112703333333333	0.152416666666667	0.185073333333333	0.147473333333333	0.109233333333333	0.204033333333333	0.06562	0.197616666666667	0.10791	0.534906666666667	0.169426666666667	0.0446233333333333	0.0237866666666666	0.06074	0.12387	0.0437266666666667	0.52719	0.172203333333333	0.10829	0.181283333333333	0.13479	0.202513333333333	0.1007	0.0	0.200213333333333	0.114753333333333	0.0761733333333333	0.213266666666667	0.126573333333333	0.0704433333333333	0.0718766666666667	0.676103333333333	0.1001	0.39537	1.0	0.12621	0.09821	0.0328000000000001	0.0520966666666667	0.0882933333333333	0.1394	0.190466666666667	0.0284533333333333	0.137956666666667	0.54503	0.170786666666667	0.125866666666667	0.124186666666667	0.20488975555555564
Preadipocytes	0.494433333333333	0.0	1.0	0.1664	1.0	1.0	1.0	1.0	1.0	1.0	0.0346266666666667	0.0238699999999999	0.494433333333333	0.0001733333333333	0.0	1.0	0.0772133333333334	0.342593333333333	0.08758	0.0092133333333333	0.09021	0.0	0.830283333333333	0.0282666666666667	0.0	0.641203333333333	0.0577666666666666	0.09166	0.02719	0.175926666666667	1.0	0.0441	1.0	0.318946666666667	0.0772133333333334	0.0	0.730243333333333	0.389643333333333	0.02438	0.30634	1.0	1.0	1.0	0.0603433333333333	0.0070833333333333	1.0	0.1224	0.0993466666666667	0.00766	0.04827	0.119613333333333	0.23284	0.119613333333333	1.0	1.0	0.0	0.345903333333333	0.40525	0.0565366666666667	1.0	0.223436666666667	0.134	0.0	0.0248433333333333	1.0	7.33333333333697e-05	1.0	0.0	0.279693333333333	0.0746533333333333	1.0	0.624706666666667	1.0	0.103886666666667	0.0081666666666666	0.0864366666666667	0.0	0.0980466666666666	0.367336666666667	0.0001533333333333	0.0006733333333333	1.0	0.0	0.0375466666666666	0.0	0.0033566666666666	0.0	1.0	0.41694	1.0	0.138746666666667	0.0	1.0	0.0255966666666667	1.0	0.0385733333333333	1.0	0.10465	0.144833333333333	1.0	0.0741366666666666	1.0	1.0	1.0	0.02025	0.0	0.125506666666667	0.11593	0.0042733333333333	1.0	0.64683	1.0	0.0188766666666667	0.0	0.0	0.0	0.0631933333333333	0.371	1.0	1.0	0.303196666666667	1.0	0.844876666666667	1.0	0.0263533333333333	0.0034499999999999	0.119613333333333	0.0070833333333333	0.641203333333333	1.0	0.0927533333333334	0.433273333333333	0.159103333333333	1.0	0.01403	0.00353	1.0	9.33333333332786e-05	0.0127699999999999	0.21679	0.0	0.13635	1.0	0.0506033333333333	0.0	1.0	0.0	0.01669	0.13758	0.150933333333333	0.3795692888888888
Sebocytes	0.172473333333333	0.0024366666666666	0.0	0.0	0.0	0.0001933333333333	0.0	0.0002666666666666	0.0	0.0	0.00358	0.192776666666667	0.0	0.325053333333333	0.165666666666667	0.126756666666667	0.260706666666667	0.0	0.08723	1.0	0.0	1.0	0.0	0.0	0.0	0.126756666666667	0.0321866666666667	0.001	0.00358	0.0024366666666666	0.0	0.07277	0.0350133333333333	0.00034	0.0024366666666666	0.0012766666666667	0.0088933333333333	0.296056666666667	0.0001933333333333	1.0	0.0004333333333332	1.0	0.0130233333333334	1.0	0.0413433333333333	0.0	0.0115133333333334	0.0	0.0015866666666666	0.0115133333333334	0.01015	0.0	0.07277	0.0	1.0	1.0	0.0078233333333332	0.178926666666667	0.0558033333333333	0.165666666666667	0.0049133333333333	1.0	0.0	0.00194	0.0	0.0823666666666667	0.0	0.0164299999999999	0.0	0.114606666666667	0.0201966666666666	0.0	0.0006	0.0	0.05985	0.01457	0.0	0.0	0.0182466666666666	0.02455	0.0558033333333333	0.0	0.0	0.05985	9.99999999995449e-06	0.0006	0.0558033333333333	0.0	0.0	0.03811	0.0	0.02455	1.0	0.0	0.0	0.0049133333333333	1.0	2.66666666666193e-05	0.0321866666666667	0.0	0.0	0.0	0.0041999999999999	0.0	0.0001033333333333	0.31466	0.0049133333333333	0.0	0.213273333333333	0.0	0.0001933333333333	0.0004333333333332	0.0	0.0924033333333333	0.0446533333333333	0.165666666666667	0.0	0.0	0.0	1.0	0.108716666666667	0.0	0.0	0.0164299999999999	0.220503333333333	0.114606666666667	0.0	0.325053333333333	1.0	0.0639266666666667	0.0	0.03811	0.285013333333333	0.0	0.001	0.185773333333333	0.0	0.00194	0.0130233333333334	0.00034	0.0977066666666667	0.296056666666667	0.318403333333333	0.126756666666667	0.0007933333333333	0.0	0.03811	0.01015	0.185773333333333	0.0	0.12272962222222224
Skeletal muscle	1.0	0.989956666666667	1.0	1.0	1.0	1.0	0.910776666666667	1.0	0.882913333333333	1.0	1.0	0.129636666666667	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.346986666666667	1.0	1.0	1.0	0.0	0.30175	0.98246	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.28022	0.0	0.721666666666667	0.0	0.822446666666667	1.0	1.0	1.0	1.0	0.35483	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.978306666666667	0.246246666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.259393333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.756193333333333	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.822446666666667	1.0	0.57891	1.0	1.0	0.0	1.0	0.0682933333333333	1.0	1.0	1.0	1.0	0.89698	0.9418	1.0	1.0	1.0	0.890036666666667	1.0	0.89698	0.158183333333333	1.0	1.0	1.0	1.0	1.0	0.846013333333333	1.0	1.0	1.0	1.0	0.704423333333333	1.0	1.0	0.0	0.0	1.0	0.0369966666666667	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.52456	0.0106666666666667	1.0	0.986326666666667	0.90397	0.91733	0.0184033333333333	1.0	1.0	1.0	0.8211073555555554
Smooth muscle	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.70549	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.42728	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.412943333333333	1.0	1.0	1.0	1.0	0.02069	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.983776022222222
Tgd cells	0.946573333333333	0.282986666666667	0.835626666666667	1.0	0.550913333333333	0.93446	0.300983333333333	0.70285	1.0	0.905523333333333	1.0	0.0177	0.66359	0.38347	0.626623333333333	0.29949	0.0762233333333333	1.0	0.117713333333333	1.0	1.0	0.0	0.978266666666667	0.09783	0.0	0.61886	0.16159	0.286453333333333	0.690943333333333	0.744553333333333	0.0759066666666667	0.20676	0.239526666666667	0.973136666666667	1.0	1.0	0.0066933333333333	0.0	0.90677	0.202316666666667	0.410683333333333	0.45901	0.51757	0.268526666666667	0.815396666666667	0.68968	1.0	0.399003333333333	1.0	1.0	1.0	0.162783333333333	1.0	1.0	0.31288	0.475103333333333	0.223476666666667	0.193723333333333	0.456826666666667	1.0	0.0	0.553233333333333	0.441276666666667	1.0	0.58	0.19915	0.6411	1.0	0.07773	1.0	1.0	0.753046666666667	1.0	1.0	0.58235	0.63849	1.0	0.0009299999999999	0.453633333333333	0.855776666666667	1.0	0.0354933333333334	0.534976666666667	0.44227	1.0	0.712353333333333	0.364236666666667	1.0	1.0	0.706816666666667	0.879976666666667	0.457913333333333	0.882873333333333	0.58	0.21371	0.89295	0.0069633333333333	1.0	0.355063333333333	0.57251	0.461113333333333	1.0	0.203013333333333	1.0	0.706816666666667	0.251496666666667	0.167263333333333	1.0	0.724723333333333	1.0	0.12198	0.333173333333333	1.0	0.70157	0.21759	0.19676	0.456826666666667	0.89295	1.0	0.13895	0.05692	0.382553333333333	0.526796666666667	0.38077	0.360176666666667	0.14913	1.0	1.0	0.29524	0.0292466666666666	0.08107	0.43406	0.721963333333333	1.0	0.962796666666667	0.975726666666667	1.0	0.7936	0.734333333333333	0.0753866666666667	0.291516666666667	1.0	1.0	0.308046666666667	0.38876	0.02506	1.0	0.710983333333333	0.569063333333333	0.895906666666667	0.5890476888888888
Th1 cells	0.0171766666666666	0.0274566666666667	0.0857866666666667	0.438636666666667	0.00039	0.02208	0.313313333333333	0.01486	0.0833433333333333	0.0	0.31038	0.124703333333333	0.158416666666667	0.0055566666666666	0.55551	0.728756666666667	0.0342533333333334	0.0094999999999999	0.0313366666666667	0.0004133333333333	0.0	1.0	0.0732566666666666	0.56408	0.0	0.003	0.11945	0.398243333333333	0.26761	0.0017899999999999	0.0026533333333332	0.418323333333333	0.44397	0.417716666666667	0.35349	0.12923	0.18381	0.0	0.10415	0.44681	0.216243333333333	0.0563433333333333	0.0447433333333334	0.21476	0.0412866666666667	0.0	0.0485033333333333	0.0049233333333332	0.05104	0.0004133333333333	8.66666666666793e-05	0.0193833333333333	0.0326	0.0	0.123776666666667	0.184316666666667	0.0002733333333333	0.0085199999999999	0.108833333333333	0.0	0.0025133333333333	0.0414333333333333	0.573293333333333	0.09113	0.0959966666666666	0.0026333333333333	0.0	0.11945	0.0876333333333333	0.0599666666666666	0.58993	0.0	0.0013566666666666	0.385363333333333	0.0001433333333333	0.1046	0.0783533333333334	0.09711	0.0217833333333334	1.0	0.0673666666666667	0.0901533333333333	0.03018	0.359393333333333	0.180453333333333	0.0267433333333333	1.0	0.0008066666666666	0.16952	0.0093566666666666	0.07528	0.0	0.0438499999999999	0.0	0.0	0.0046866666666666	0.425353333333333	0.0	0.868866666666667	9.33333333332786e-05	0.26761	0.0197033333333333	0.0164366666666667	0.0	0.836156666666667	0.0	0.982213333333333	0.0649933333333333	1.0	0.07512	0.07568	0.0125733333333333	0.674076666666667	0.0861733333333333	0.48846	0.0095566666666666	0.0434133333333333	0.102976666666667	0.0	0.11293	0.0272133333333333	0.0	0.0706366666666667	0.0	0.22993	0.361856666666667	0.415363333333333	0.0318866666666666	3.33333333335517e-06	0.0	0.0005266666666666	0.18232	0.0338466666666667	0.0	0.216243333333333	0.0447433333333334	0.0	0.0565366666666667	0.0774133333333333	0.55943	3.33333333335517e-06	0.0076699999999999	0.0	0.156376666666667	0.52778	0.0034699999999999	0.0925933333333333	0.0124933333333334	0.565413333333333	0.0096166666666667	0.16201155555555544
Th2 cells	1.0	1.0	0.66466	0.511006666666667	0.98038	0.9687	0.680926666666667	0.85348	1.0	1.0	1.0	0.665813333333333	0.75179	1.0	0.512136666666667	0.329356666666667	0.947216666666667	1.0	0.712546666666667	1.0	0.51915	0.145246666666667	0.32834	0.33634	0.02557	0.689956666666667	0.74407	1.0	0.606983333333333	1.0	1.0	0.59374	0.276626666666667	1.0	1.0	0.750503333333333	0.0006633333333333	1.0	1.0	0.101673333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.84523	1.0	1.0	0.898456666666667	0.71506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6131	0.950083333333333	0.482236666666667	1.0	1.0	0.43626	0.413076666666667	1.0	0.20308	1.0	1.0	1.0	1.0	1.0	0.409703333333333	1.0	1.0	0.0	0.428643333333333	0.323066666666667	1.0	0.479973333333333	1.0	0.46632	1.0	0.46971	0.225783333333333	1.0	0.625146666666667	0.303313333333333	0.905373333333333	1.0	1.0	1.0	0.93872	0.50527	0.49493	1.0	0.199853333333333	0.745406666666667	0.49724	0.707543333333333	0.173923333333333	1.0	0.850733333333333	0.995083333333333	0.11935	1.0	0.335356666666667	1.0	0.660996666666667	0.300443333333333	1.0	1.0	0.293633333333333	0.83602	0.703803333333333	1.0	1.0	0.5742	0.552263333333333	1.0	0.631433333333333	0.59128	0.89705	0.09855	0.80671	1.0	1.0	0.94571	0.473046666666667	0.549863333333333	1.0	1.0	1.0	0.485753333333333	1.0	0.98189	0.347336666666667	0.813253333333333	0.381623333333333	0.89705	1.0	0.16035	1.0	0.12064	0.904006666666667	1.0	0.271923333333333	1.0	0.7515515555555555
Tregs	0.0072299999999999	0.18134	1.0	0.019	0.0	0.192323333333333	0.0	0.0288066666666666	1.0	1.0	0.388936666666667	0.0938066666666667	0.0503766666666666	0.34187	0.0	0.02025	0.0240233333333333	0.130663333333333	0.0539566666666667	0.731626666666667	0.974376666666667	0.0	0.07914	0.0	0.290503333333333	0.3129	0.140856666666667	0.01558	0.03859	0.334966666666667	0.01952	0.0328633333333334	7.9999999999969e-05	0.16539	0.0324433333333334	0.110406666666667	0.0598733333333333	1.0	0.03607	0.0207966666666667	0.0705266666666666	0.18286	0.19814	0.0025699999999999	0.0089066666666666	1.0	0.58681	0.678936666666667	0.259833333333333	0.0604966666666666	0.751056666666667	0.01514	0.259833333333333	1.0	0.12583	0.0579766666666667	0.12358	0.104706666666667	0.0947333333333333	0.44479	0.0197066666666667	0.115206666666667	0.0	0.222563333333333	0.20716	1.0	0.712616666666667	0.14982	0.155253333333333	0.118546666666667	0.0285066666666667	1.0	0.0645666666666667	0.0340266666666666	1.0	0.283343333333333	0.07186	0.13565	0.601706666666667	0.0	0.11687	0.229576666666667	0.0712	0.324986666666667	0.0377466666666667	0.600196666666667	0.0	1.0	0.21646	0.130663333333333	0.564463333333333	0.0207000000000001	0.0524933333333333	0.354936666666667	1.0	0.2637	0.15653	0.145336666666667	0.0	0.0996533333333334	0.45891	0.293743333333333	0.137583333333333	1.0	0.03459	0.0638466666666667	0.0056699999999999	0.353723333333333	0.0	0.32283	0.0012133333333332	0.133	0.174813333333333	0.0064933333333333	0.0	0.02355	0.395606666666667	0.23513	1.0	0.01724	0.136263333333333	0.323896666666667	0.25584	1.0	0.0351900000000001	0.0492633333333333	0.0624433333333333	0.0029233333333333	0.943906666666667	1.0	1.0	0.05494	0.417923333333333	1.0	0.58864	0.07879	1.0	0.0203533333333333	0.02179	0.0475266666666667	0.03431	0.142173333333333	1.0	0.0034966666666667	0.0	0.940483333333333	0.175653333333333	0.523496666666667	0.0	0.01198	0.27860377777777784
