driver;Driver_2_cluster_label_2.0;Driver_2_cluster_label_2.1;Driver_3_cluster_label_3.0;Driver_3_cluster_label_3.1;Driver_3_cluster_label_3.2;Driver_4_cluster_label_4.0;Driver_4_cluster_label_4.1;Driver_4_cluster_label_4.2;Driver_4_cluster_label_4.3
CCND2;102.0;13.0;74.0;14.0;27.0;46.0;8.0;49.0;12.0
CCND3;84.0;8.0;55.0;10.0;27.0;40.0;9.0;36.0;7.0
CCNE1;75.0;10.0;54.0;10.0;21.0;41.0;1.0;33.0;10.0
CCNE2;165.0;24.0;113.0;26.0;50.0;75.0;15.0;76.0;23.0
CCNF;56.0;5.0;38.0;6.0;17.0;22.0;6.0;28.0;5.0
CCNG1;49.0;7.0;25.0;7.0;24.0;21.0;3.0;25.0;7.0
CCNG2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
CCNH;105.0;14.0;68.0;15.0;36.0;43.0;9.0;54.0;13.0
CCNI;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
CCNK;117.0;19.0;83.0;19.0;34.0;51.0;11.0;56.0;18.0
CCNL2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
CCNO;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
CCNT1;100.0;9.0;73.0;9.0;27.0;44.0;7.0;50.0;8.0
CCNT2;60.0;8.0;47.0;8.0;13.0;32.0;4.0;24.0;8.0
CCNY;53.0;8.0;36.0;8.0;17.0;22.0;5.0;27.0;7.0
CCP110;93.0;12.0;61.0;12.0;32.0;37.0;8.0;49.0;11.0
CCR1;75.0;7.0;47.0;7.0;28.0;34.0;6.0;36.0;6.0
CCR10;93.0;14.0;66.0;14.0;27.0;45.0;9.0;40.0;13.0
CCR2;76.0;8.0;46.0;8.0;30.0;34.0;6.0;37.0;7.0
CCR3;71.0;7.0;44.0;7.0;27.0;33.0;5.0;34.0;6.0
CCR4;73.0;9.0;45.0;9.0;28.0;34.0;5.0;35.0;8.0
CCR5;80.0;9.0;50.0;9.0;30.0;37.0;5.0;39.0;8.0
CCR6;78.0;12.0;51.0;13.0;26.0;35.0;9.0;35.0;11.0
CCR7;98.0;13.0;68.0;13.0;30.0;46.0;7.0;46.0;12.0
CCR8;69.0;7.0;40.0;7.0;29.0;32.0;4.0;34.0;6.0
CCR9;76.0;7.0;49.0;7.0;27.0;35.0;5.0;37.0;6.0
CCRL2;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
CCS;4.0;0.0;3.0;0.0;1.0;1.0;0.0;3.0;0.0
CCSAP;2.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
CCT2;95.0;11.0;67.0;11.0;28.0;43.0;6.0;47.0;10.0
CCT3;79.0;17.0;54.0;19.0;23.0;35.0;8.0;36.0;17.0
CCT4;61.0;6.0;47.0;6.0;14.0;37.0;1.0;23.0;6.0
CCT5;96.0;14.0;65.0;14.0;31.0;42.0;6.0;48.0;14.0
CCT6A;156.0;23.0;106.0;25.0;48.0;68.0;11.0;78.0;22.0
CCT6B;96.0;16.0;66.0;16.0;30.0;44.0;7.0;46.0;15.0
CCT7;57.0;6.0;45.0;6.0;12.0;38.0;1.0;18.0;6.0
CCT8;99.0;16.0;69.0;17.0;29.0;44.0;5.0;50.0;16.0
CCT8L2;47.0;12.0;31.0;12.0;16.0;20.0;5.0;23.0;11.0
CD101;76.0;16.0;51.0;17.0;24.0;27.0;11.0;38.0;16.0
CD109;29.0;7.0;23.0;7.0;6.0;13.0;1.0;15.0;7.0
CD14;93.0;11.0;58.0;11.0;35.0;43.0;8.0;43.0;10.0
CD151;17.0;3.0;11.0;3.0;6.0;7.0;0.0;10.0;3.0
CD160;3.0;0.0;1.0;0.0;2.0;1.0;0.0;2.0;0.0
CD163;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0
CD180;2.0;1.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0
CD19;99.0;10.0;68.0;10.0;31.0;40.0;10.0;49.0;10.0
CD1A;38.0;11.0;27.0;11.0;11.0;16.0;5.0;17.0;11.0
CD1B;38.0;12.0;27.0;12.0;11.0;16.0;5.0;17.0;12.0
CD1C;41.0;11.0;30.0;11.0;11.0;18.0;6.0;17.0;11.0
CD1D;41.0;11.0;29.0;11.0;12.0;16.0;5.0;20.0;11.0
CD1E;4.0;0.0;1.0;0.0;3.0;1.0;0.0;3.0;0.0
CD2;65.0;14.0;43.0;14.0;22.0;24.0;8.0;33.0;14.0
CD209;68.0;8.0;45.0;8.0;23.0;31.0;4.0;34.0;7.0
CD22;24.0;3.0;15.0;3.0;9.0;13.0;2.0;9.0;3.0
CD226;30.0;5.0;20.0;5.0;10.0;14.0;1.0;15.0;5.0
CD244;23.0;5.0;13.0;5.0;10.0;10.0;1.0;12.0;5.0
CD247;90.0;15.0;61.0;17.0;27.0;40.0;9.0;41.0;15.0
CD274;93.0;17.0;62.0;18.0;30.0;34.0;10.0;50.0;16.0
CD28;73.0;5.0;51.0;6.0;21.0;40.0;3.0;30.0;5.0
CD2AP;82.0;11.0;52.0;12.0;29.0;36.0;7.0;40.0;10.0
CD2BP2;49.0;6.0;34.0;6.0;15.0;21.0;5.0;23.0;6.0
CD300C;20.0;7.0;10.0;7.0;10.0;6.0;2.0;12.0;7.0
CD300LB;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
CD34;32.0;8.0;21.0;8.0;11.0;14.0;2.0;16.0;8.0
CD36;146.0;19.0;104.0;21.0;40.0;64.0;12.0;71.0;18.0
CD38;76.0;13.0;47.0;14.0;28.0;34.0;9.0;34.0;12.0
CD3D;83.0;8.0;55.0;9.0;27.0;37.0;3.0;43.0;8.0
CD3E;82.0;7.0;54.0;8.0;27.0;37.0;3.0;42.0;7.0
CD3EAP;49.0;4.0;30.0;4.0;19.0;26.0;2.0;21.0;4.0
CD3G;84.0;8.0;56.0;9.0;27.0;38.0;3.0;43.0;8.0
CD4;105.0;13.0;75.0;14.0;29.0;48.0;9.0;49.0;12.0
CD40;181.0;23.0;131.0;24.0;49.0;83.0;17.0;82.0;22.0
CD40LG;84.0;14.0;60.0;15.0;23.0;34.0;7.0;44.0;13.0
CD44;61.0;7.0;39.0;8.0;21.0;24.0;2.0;35.0;7.0
CD46;47.0;11.0;35.0;12.0;11.0;17.0;8.0;22.0;11.0
CD47;61.0;8.0;39.0;8.0;22.0;22.0;5.0;35.0;7.0
CD55;91.0;16.0;62.0;18.0;27.0;38.0;9.0;44.0;16.0
CD58;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
CD59;60.0;7.0;40.0;8.0;19.0;23.0;2.0;35.0;7.0
CD7;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
CD70;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
CD72;55.0;8.0;36.0;8.0;19.0;21.0;8.0;27.0;7.0
CD74;70.0;11.0;45.0;11.0;25.0;31.0;5.0;35.0;10.0
CD79A;85.0;9.0;58.0;9.0;27.0;43.0;2.0;40.0;9.0
CD79B;103.0;19.0;72.0;19.0;31.0;49.0;7.0;48.0;18.0
CD80;66.0;7.0;43.0;7.0;23.0;25.0;5.0;37.0;6.0
CD81;55.0;8.0;37.0;9.0;17.0;24.0;2.0;29.0;8.0
CD82;54.0;6.0;35.0;7.0;18.0;21.0;2.0;31.0;6.0
CD86;66.0;7.0;44.0;7.0;22.0;25.0;5.0;37.0;6.0
CD8A;57.0;6.0;44.0;6.0;13.0;36.0;1.0;20.0;6.0
CD8B;58.0;8.0;45.0;8.0;13.0;36.0;3.0;20.0;7.0
CD9;49.0;7.0;37.0;7.0;12.0;24.0;3.0;22.0;7.0
CDA;12.0;3.0;8.0;3.0;4.0;4.0;3.0;5.0;3.0
CDC14A;3.0;0.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0
CDC14B;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
CDC16;175.0;21.0;121.0;23.0;52.0;82.0;17.0;78.0;19.0
CDC20;76.0;17.0;46.0;18.0;29.0;31.0;10.0;36.0;16.0
CDC20B;4.0;0.0;2.0;0.0;2.0;0.0;0.0;4.0;0.0
CDC23;92.0;10.0;58.0;10.0;34.0;42.0;7.0;44.0;9.0
CDC25A;56.0;5.0;32.0;5.0;24.0;23.0;4.0;29.0;5.0
CDC25B;116.0;14.0;77.0;14.0;39.0;51.0;10.0;56.0;13.0
CDC25C;87.0;11.0;52.0;11.0;35.0;37.0;7.0;44.0;10.0
CDC26;77.0;15.0;52.0;16.0;24.0;31.0;7.0;40.0;14.0
CDC27;98.0;14.0;71.0;14.0;27.0;44.0;6.0;49.0;13.0
CDC34;47.0;7.0;32.0;7.0;15.0;22.0;3.0;22.0;7.0
CDC37;81.0;10.0;57.0;10.0;24.0;41.0;3.0;37.0;10.0
CDC37L1;97.0;17.0;65.0;18.0;31.0;36.0;9.0;53.0;16.0
CDC40;41.0;11.0;25.0;12.0;15.0;19.0;5.0;18.0;10.0
CDC42;105.0;21.0;67.0;22.0;37.0;44.0;13.0;49.0;20.0
CDC42BPA;62.0;15.0;43.0;15.0;19.0;26.0;9.0;27.0;15.0
CDC42BPB;13.0;3.0;10.0;3.0;3.0;5.0;1.0;7.0;3.0
CDC42EP2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
CDC42EP4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
CDC45;9.0;1.0;8.0;1.0;1.0;7.0;1.0;1.0;1.0
CDC5L;42.0;5.0;27.0;5.0;15.0;22.0;3.0;17.0;5.0
CDC6;54.0;7.0;38.0;7.0;16.0;23.0;4.0;27.0;7.0
CDC7;4.0;1.0;4.0;1.0;0.0;3.0;1.0;0.0;1.0
CDC73;74.0;15.0;50.0;16.0;23.0;31.0;6.0;37.0;15.0
CDCA4;9.0;2.0;3.0;2.0;6.0;4.0;0.0;5.0;2.0
CDCA5;62.0;7.0;40.0;8.0;21.0;27.0;2.0;33.0;7.0
CDCA7;13.0;1.0;10.0;1.0;3.0;6.0;1.0;6.0;1.0
CDCA8;78.0;16.0;46.0;17.0;31.0;32.0;9.0;38.0;15.0
CDH1;108.0;10.0;78.0;10.0;30.0;49.0;6.0;53.0;10.0
CDH10;24.0;3.0;12.0;3.0;12.0;7.0;1.0;16.0;3.0
CDH11;21.0;1.0;13.0;1.0;8.0;5.0;2.0;14.0;1.0
CDH12;22.0;3.0;12.0;3.0;10.0;7.0;1.0;14.0;3.0
CDH13;21.0;1.0;13.0;1.0;8.0;6.0;1.0;14.0;1.0
CDH15;91.0;11.0;67.0;11.0;24.0;41.0;6.0;45.0;10.0
CDH17;34.0;6.0;20.0;6.0;14.0;15.0;1.0;18.0;6.0
CDH18;23.0;2.0;12.0;2.0;11.0;7.0;1.0;15.0;2.0
CDH2;202.0;30.0;139.0;31.0;62.0;91.0;20.0;93.0;28.0
CDH23;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
CDH24;24.0;2.0;15.0;2.0;9.0;10.0;1.0;13.0;2.0
CDH3;17.0;1.0;10.0;1.0;7.0;4.0;1.0;12.0;1.0
CDH5;87.0;9.0;62.0;9.0;25.0;39.0;6.0;43.0;8.0
CDH6;23.0;2.0;13.0;2.0;10.0;8.0;1.0;14.0;2.0
CDH7;32.0;6.0;19.0;6.0;13.0;14.0;2.0;16.0;6.0
CDH8;20.0;3.0;12.0;3.0;8.0;5.0;1.0;14.0;3.0
CDH9;25.0;2.0;13.0;2.0;12.0;8.0;1.0;16.0;2.0
CDIPT;85.0;8.0;58.0;9.0;26.0;38.0;8.0;39.0;8.0
CDK1;82.0;11.0;56.0;12.0;25.0;37.0;7.0;39.0;10.0
CDK11A;88.0;16.0;58.0;16.0;30.0;38.0;8.0;43.0;15.0
CDK12;112.0;15.0;81.0;15.0;31.0;49.0;9.0;56.0;13.0
CDK13;156.0;22.0;109.0;23.0;46.0;68.0;10.0;79.0;21.0
CDK14;107.0;14.0;77.0;14.0;30.0;48.0;8.0;52.0;13.0
CDK15;3.0;0.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0
CDK16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
CDK18;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
CDK19;48.0;8.0;32.0;9.0;15.0;22.0;4.0;22.0;8.0
CDK2;101.0;11.0;74.0;11.0;27.0;48.0;6.0;48.0;10.0
CDK20;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
CDK3;3.0;2.0;2.0;2.0;1.0;0.0;0.0;3.0;2.0
CDK4;94.0;10.0;66.0;10.0;28.0;44.0;7.0;44.0;9.0
CDK5;140.0;20.0;101.0;21.0;38.0;59.0;11.0;71.0;19.0
CDK5R1;93.0;16.0;63.0;16.0;30.0;43.0;7.0;44.0;15.0
CDK5R2;2.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0
CDK5RAP1;2.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
CDK5RAP2;80.0;16.0;55.0;16.0;25.0;30.0;7.0;44.0;15.0
CDK6;139.0;19.0;98.0;20.0;40.0;60.0;11.0;69.0;18.0
CDK7;99.0;14.0;61.0;15.0;37.0;42.0;9.0;49.0;13.0
CDK8;148.0;23.0;105.0;25.0;41.0;68.0;15.0;66.0;22.0
CDK9;81.0;16.0;56.0;18.0;23.0;31.0;9.0;42.0;15.0
CDKN1A;90.0;8.0;58.0;10.0;30.0;43.0;8.0;40.0;7.0
CDKN1B;108.0;12.0;75.0;13.0;32.0;52.0;9.0;48.0;11.0
CDKN1C;3.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0
CDKN2B;62.0;9.0;39.0;9.0;23.0;24.0;5.0;33.0;9.0
CDKN2C;31.0;7.0;21.0;7.0;10.0;12.0;4.0;15.0;7.0
CDKN2D;11.0;1.0;7.0;1.0;4.0;5.0;0.0;6.0;1.0
CDO1;19.0;3.0;10.0;3.0;9.0;3.0;4.0;12.0;3.0
CDON;86.0;6.0;57.0;7.0;28.0;37.0;6.0;43.0;6.0
CDRT1;148.0;23.0;104.0;24.0;43.0;59.0;16.0;74.0;22.0
CDS1;2.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0
CDS2;6.0;0.0;5.0;0.0;1.0;0.0;2.0;4.0;0.0
CDT1;37.0;4.0;27.0;4.0;10.0;14.0;3.0;21.0;3.0
CDV3;5.0;2.0;3.0;2.0;2.0;2.0;0.0;3.0;2.0
CDX1;49.0;6.0;27.0;6.0;22.0;21.0;2.0;26.0;6.0
CDX2;97.0;14.0;67.0;14.0;30.0;43.0;13.0;42.0;13.0
CDX4;37.0;6.0;25.0;6.0;12.0;15.0;4.0;18.0;6.0
CEACAM1;40.0;5.0;26.0;5.0;14.0;18.0;2.0;20.0;5.0
CEACAM6;41.0;5.0;27.0;5.0;14.0;19.0;2.0;20.0;5.0
CEACAM8;40.0;5.0;26.0;5.0;14.0;18.0;2.0;20.0;5.0
CEBPA;74.0;10.0;54.0;10.0;20.0;42.0;2.0;30.0;10.0
CEBPB;215.0;25.0;155.0;27.0;58.0;98.0;19.0;99.0;24.0
CEBPD;119.0;20.0;79.0;21.0;39.0;51.0;9.0;59.0;20.0
CEBPG;17.0;3.0;13.0;3.0;4.0;9.0;0.0;8.0;3.0
CECR2;4.0;1.0;4.0;1.0;0.0;2.0;1.0;1.0;1.0
CEL;31.0;10.0;22.0;11.0;8.0;11.0;5.0;16.0;9.0
CELA2B;35.0;8.0;21.0;8.0;14.0;15.0;3.0;17.0;8.0
CELF1;2.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
CELF4;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
CELF6;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
CENPA;60.0;6.0;45.0;6.0;15.0;36.0;2.0;23.0;5.0
CENPB;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
CENPC;85.0;17.0;53.0;17.0;32.0;38.0;10.0;38.0;16.0
CENPE;95.0;16.0;60.0;16.0;35.0;40.0;9.0;47.0;15.0
CENPF;88.0;21.0;59.0;21.0;29.0;36.0;7.0;45.0;21.0
CENPH;98.0;14.0;60.0;15.0;37.0;41.0;9.0;49.0;13.0
CENPI;82.0;10.0;56.0;10.0;26.0;33.0;5.0;44.0;10.0
CENPJ;176.0;27.0;124.0;27.0;52.0;80.0;17.0;80.0;26.0
CENPK;98.0;14.0;61.0;15.0;36.0;42.0;9.0;48.0;13.0
CENPL;79.0;16.0;51.0;17.0;27.0;33.0;7.0;39.0;16.0
CENPM;98.0;16.0;62.0;17.0;35.0;39.0;10.0;50.0;15.0
CENPN;98.0;11.0;71.0;11.0;27.0;40.0;7.0;51.0;11.0
CENPO;61.0;4.0;45.0;4.0;16.0;36.0;1.0;24.0;4.0
CENPP;79.0;15.0;52.0;16.0;26.0;29.0;7.0;44.0;14.0
CENPQ;78.0;8.0;49.0;9.0;28.0;34.0;7.0;38.0;7.0
CENPS;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
CENPS-CORT;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
CENPU;5.0;1.0;4.0;1.0;1.0;3.0;0.0;2.0;1.0
CENPW;8.0;0.0;5.0;0.0;3.0;3.0;0.0;5.0;0.0
CENPX;2.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
CEP131;11.0;1.0;11.0;1.0;0.0;6.0;1.0;4.0;1.0
CEP135;80.0;12.0;48.0;12.0;32.0;37.0;8.0;36.0;11.0
CEP152;103.0;21.0;72.0;21.0;31.0;47.0;11.0;48.0;18.0
CEP162;9.0;0.0;6.0;0.0;3.0;3.0;0.0;6.0;0.0
CEP164;76.0;8.0;47.0;8.0;29.0;30.0;3.0;43.0;8.0
CEP170;54.0;14.0;40.0;14.0;14.0;21.0;6.0;27.0;14.0
CEP192;166.0;24.0;114.0;24.0;52.0;73.0;20.0;76.0;21.0
CEP250;194.0;25.0;138.0;25.0;56.0;88.0;18.0;89.0;24.0
CEP290;95.0;12.0;70.0;12.0;25.0;43.0;7.0;46.0;11.0
CEP295;12.0;1.0;10.0;1.0;2.0;4.0;1.0;7.0;1.0
CEP350;19.0;3.0;9.0;3.0;10.0;7.0;0.0;12.0;3.0
CEP41;129.0;21.0;95.0;21.0;34.0;56.0;9.0;65.0;20.0
CEP57;71.0;11.0;44.0;11.0;27.0;28.0;2.0;41.0;11.0
CEP63;66.0;8.0;43.0;8.0;23.0;25.0;5.0;37.0;7.0
CEP68;34.0;3.0;24.0;3.0;10.0;22.0;1.0;11.0;3.0
CEP70;64.0;9.0;43.0;9.0;21.0;26.0;5.0;34.0;8.0
CEP72;90.0;14.0;61.0;14.0;29.0;41.0;6.0;43.0;14.0
CEP76;159.0;23.0;109.0;23.0;50.0;71.0;17.0;73.0;21.0
CEP78;81.0;14.0;55.0;14.0;26.0;31.0;6.0;45.0;13.0
CEP83;6.0;0.0;4.0;0.0;2.0;2.0;0.0;4.0;0.0
CEP89;71.0;10.0;53.0;10.0;18.0;38.0;3.0;30.0;10.0
CEP97;56.0;9.0;36.0;9.0;20.0;22.0;4.0;31.0;8.0
CEPT1;34.0;9.0;22.0;9.0;12.0;13.0;6.0;15.0;9.0
CER1;61.0;12.0;39.0;13.0;21.0;23.0;8.0;31.0;11.0
CERK;4.0;0.0;4.0;0.0;0.0;3.0;0.0;1.0;0.0
CERS2;2.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0
CERS3;3.0;1.0;2.0;1.0;1.0;3.0;0.0;0.0;1.0
CERS4;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0
CERS5;2.0;1.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0
CES1;27.0;4.0;17.0;5.0;9.0;12.0;4.0;11.0;4.0
CES2;23.0;3.0;15.0;4.0;7.0;11.0;4.0;8.0;3.0
CES3;15.0;2.0;9.0;3.0;5.0;7.0;2.0;6.0;2.0
CES4A;20.0;2.0;13.0;3.0;6.0;10.0;4.0;6.0;2.0
CES5A;25.0;5.0;15.0;6.0;9.0;11.0;4.0;10.0;5.0
CETN1;105.0;13.0;72.0;13.0;33.0;44.0;15.0;48.0;11.0
CETN2;84.0;14.0;58.0;14.0;26.0;33.0;6.0;46.0;13.0
CETN3;54.0;10.0;33.0;10.0;21.0;20.0;7.0;28.0;9.0
CETP;10.0;1.0;6.0;1.0;4.0;2.0;1.0;7.0;1.0
CFAP20;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
CFAP97;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
CFB;66.0;9.0;39.0;10.0;26.0;28.0;6.0;33.0;8.0
CFC1;28.0;2.0;21.0;2.0;7.0;16.0;2.0;10.0;2.0
CFD;87.0;8.0;61.0;8.0;26.0;46.0;2.0;39.0;8.0
CFH;50.0;12.0;36.0;13.0;13.0;18.0;8.0;25.0;11.0
CFHR1;49.0;11.0;35.0;12.0;13.0;16.0;7.0;26.0;11.0
CFHR3;48.0;11.0;34.0;12.0;13.0;16.0;7.0;25.0;11.0
CFI;48.0;9.0;31.0;9.0;17.0;17.0;8.0;24.0;8.0
CFL1;68.0;7.0;45.0;8.0;22.0;31.0;2.0;35.0;7.0
CFL2;52.0;7.0;32.0;7.0;20.0;19.0;7.0;26.0;7.0
CFLAR;39.0;1.0;28.0;1.0;11.0;19.0;1.0;19.0;1.0
CFP;59.0;10.0;41.0;10.0;18.0;22.0;2.0;35.0;10.0
CFTR;160.0;22.0;115.0;24.0;43.0;67.0;13.0;81.0;21.0
CGA;63.0;11.0;42.0;11.0;21.0;29.0;5.0;30.0;10.0
CGB1;22.0;4.0;14.0;4.0;8.0;13.0;1.0;8.0;4.0
CGB2;23.0;4.0;14.0;4.0;9.0;13.0;1.0;9.0;4.0
CGB5;22.0;4.0;14.0;4.0;8.0;13.0;1.0;8.0;4.0
CGB8;22.0;4.0;14.0;4.0;8.0;13.0;1.0;8.0;4.0
CGN;83.0;14.0;60.0;15.0;22.0;36.0;7.0;40.0;14.0
CH25H;5.0;3.0;3.0;3.0;2.0;2.0;0.0;3.0;3.0
CHAD;37.0;8.0;21.0;8.0;16.0;14.0;3.0;20.0;8.0
CHAF1A;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
CHAF1B;2.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0
CHAMP1;12.0;1.0;6.0;1.0;6.0;4.0;0.0;8.0;1.0
CHCHD1;1.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;2.0
CHCHD2;3.0;1.0;1.0;1.0;2.0;0.0;0.0;3.0;1.0
CHCHD3;19.0;3.0;15.0;3.0;4.0;6.0;1.0;12.0;3.0
CHCHD6;7.0;1.0;5.0;1.0;2.0;3.0;0.0;4.0;1.0
CHD1L;36.0;5.0;21.0;5.0;15.0;11.0;4.0;21.0;5.0
CHD3;156.0;23.0;109.0;24.0;46.0;65.0;18.0;74.0;22.0
CHD4;96.0;13.0;71.0;14.0;24.0;44.0;10.0;43.0;12.0
CHD5;64.0;16.0;43.0;17.0;20.0;32.0;8.0;25.0;15.0
CHD7;20.0;3.0;13.0;3.0;7.0;9.0;0.0;11.0;3.0
CHD8;74.0;11.0;52.0;11.0;22.0;26.0;7.0;41.0;11.0
CHD9;91.0;13.0;66.0;14.0;24.0;40.0;8.0;43.0;13.0
CHDH;32.0;4.0;15.0;4.0;17.0;12.0;3.0;17.0;4.0
CHEK1;89.0;7.0;60.0;8.0;28.0;37.0;6.0;46.0;7.0
CHEK2;104.0;17.0;67.0;18.0;36.0;45.0;8.0;52.0;16.0
CHERP;41.0;4.0;31.0;4.0;10.0;21.0;1.0;19.0;4.0
CHIA;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
CHIT1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
CHKA;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
CHKB;2.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
CHL1;54.0;6.0;35.0;6.0;19.0;21.0;5.0;28.0;6.0
CHM;3.0;0.0;2.0;0.0;1.0;0.0;0.0;3.0;0.0
CHMP1B;7.0;3.0;3.0;3.0;4.0;2.0;0.0;5.0;3.0
CHMP2A;40.0;5.0;28.0;5.0;12.0;20.0;3.0;17.0;5.0
CHMP2B;25.0;4.0;14.0;4.0;11.0;10.0;1.0;14.0;4.0
CHMP4A;46.0;5.0;34.0;5.0;12.0;21.0;4.0;21.0;5.0
CHMP4B;74.0;10.0;52.0;11.0;21.0;31.0;9.0;34.0;10.0
CHMP4C;63.0;10.0;38.0;11.0;24.0;25.0;6.0;32.0;10.0
CHMP5;32.0;8.0;22.0;8.0;10.0;14.0;4.0;14.0;8.0
CHMP6;41.0;8.0;26.0;8.0;15.0;16.0;3.0;22.0;8.0
CHMP7;68.0;11.0;45.0;12.0;22.0;29.0;5.0;34.0;11.0
CHN1;63.0;6.0;46.0;6.0;17.0;34.0;2.0;27.0;6.0
CHN2;128.0;20.0;89.0;20.0;39.0;60.0;9.0;60.0;19.0
CHP1;88.0;22.0;61.0;23.0;26.0;42.0;10.0;38.0;20.0
CHP2;57.0;6.0;36.0;6.0;21.0;24.0;7.0;26.0;6.0
CHPF;12.0;1.0;9.0;1.0;3.0;6.0;0.0;6.0;1.0
CHPF2;29.0;6.0;22.0;6.0;7.0;9.0;3.0;17.0;6.0
CHPT1;37.0;4.0;25.0;4.0;12.0;20.0;3.0;15.0;3.0
CHRAC1;13.0;2.0;9.0;2.0;4.0;3.0;0.0;10.0;2.0
CHRD;25.0;5.0;15.0;5.0;10.0;10.0;1.0;14.0;5.0
CHRM1;78.0;7.0;55.0;8.0;22.0;37.0;3.0;38.0;7.0
CHRM2;162.0;24.0;118.0;26.0;42.0;67.0;16.0;80.0;23.0
CHRM3;88.0;18.0;60.0;18.0;28.0;37.0;8.0;43.0;18.0
CHRM4;65.0;5.0;44.0;6.0;20.0;31.0;2.0;32.0;5.0
CHRM5;119.0;24.0;85.0;25.0;33.0;57.0;10.0;54.0;22.0
CHRNA1;68.0;7.0;49.0;7.0;19.0;37.0;3.0;28.0;7.0
CHRNA2;83.0;17.0;57.0;17.0;26.0;41.0;8.0;36.0;15.0
CHRNA3;76.0;18.0;52.0;18.0;24.0;39.0;8.0;30.0;17.0
CHRNA4;149.0;22.0;107.0;22.0;42.0;69.0;15.0;66.0;21.0
CHRNA5;51.0;14.0;34.0;14.0;17.0;28.0;5.0;19.0;13.0
CHRNA6;104.0;20.0;67.0;20.0;37.0;52.0;7.0;46.0;19.0
CHRNA7;82.0;20.0;58.0;20.0;24.0;41.0;9.0;34.0;18.0
CHRNA9;35.0;7.0;21.0;7.0;14.0;15.0;6.0;15.0;6.0
CHRNB1;154.0;24.0;107.0;25.0;46.0;64.0;17.0;74.0;23.0
CHRNB2;55.0;14.0;39.0;14.0;16.0;25.0;6.0;24.0;14.0
CHRNB3;74.0;14.0;50.0;14.0;24.0;40.0;7.0;29.0;12.0
CHRNB4;73.0;18.0;49.0;18.0;24.0;37.0;8.0;29.0;17.0
CHRND;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
CHRNE;70.0;14.0;49.0;14.0;21.0;28.0;12.0;31.0;13.0
CHRNG;70.0;6.0;50.0;7.0;19.0;40.0;4.0;26.0;6.0
CHST1;26.0;4.0;19.0;4.0;7.0;13.0;1.0;12.0;4.0
CHST11;24.0;3.0;20.0;3.0;4.0;13.0;1.0;10.0;3.0
