driver;Driver_2_cluster_label_2.0;Driver_2_cluster_label_2.1;Driver_3_cluster_label_3.0;Driver_3_cluster_label_3.1;Driver_3_cluster_label_3.2;Driver_4_cluster_label_4.0;Driver_4_cluster_label_4.1;Driver_4_cluster_label_4.2;Driver_4_cluster_label_4.3
MFN2;10.0;5.0;6.0;4.0;5.0;5.0;2.0;3.0;5.0
MFNG;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
MGA;8.0;1.0;4.0;3.0;2.0;3.0;1.0;4.0;1.0
MGAM;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
MGAT3;2.0;1.0;2.0;1.0;0.0;1.0;0.0;2.0;0.0
MGP;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
MGRN1;2.0;4.0;2.0;1.0;3.0;0.0;0.0;2.0;4.0
MGST1;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
MGST2;1.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
MGST3;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
MIA2;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0
MIA3;4.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0;3.0
MIB1;8.0;2.0;6.0;2.0;2.0;5.0;2.0;2.0;1.0
MIB2;11.0;8.0;10.0;2.0;7.0;5.0;4.0;5.0;5.0
MICAL2;2.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
MICAL3;3.0;1.0;2.0;2.0;0.0;0.0;1.0;3.0;0.0
MICU1;3.0;3.0;2.0;1.0;3.0;1.0;1.0;0.0;4.0
MICU2;9.0;3.0;5.0;3.0;4.0;3.0;2.0;4.0;3.0
MID1;10.0;5.0;6.0;5.0;4.0;4.0;2.0;5.0;4.0
MIDN;1.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;2.0
MIER1;3.0;1.0;3.0;0.0;1.0;2.0;1.0;0.0;1.0
MIER2;4.0;1.0;3.0;1.0;1.0;2.0;1.0;1.0;1.0
MIER3;1.0;2.0;0.0;1.0;2.0;0.0;0.0;1.0;2.0
MINPP1;6.0;5.0;3.0;3.0;5.0;3.0;0.0;2.0;6.0
MIOS;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MIOX;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
MIS12;3.0;3.0;3.0;1.0;2.0;0.0;2.0;3.0;1.0
MIS18A;3.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0
MIS18BP1;6.0;2.0;5.0;1.0;2.0;2.0;2.0;2.0;2.0
MISP;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MITF;10.0;5.0;6.0;4.0;5.0;5.0;2.0;5.0;3.0
MKKS;3.0;1.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0
MKL1;3.0;1.0;3.0;1.0;0.0;2.0;1.0;0.0;1.0
MKLN1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MKNK1;7.0;5.0;6.0;2.0;4.0;4.0;1.0;3.0;4.0
MKNK2;10.0;4.0;9.0;3.0;2.0;6.0;3.0;2.0;3.0
MKRN1;6.0;3.0;5.0;1.0;3.0;1.0;2.0;3.0;3.0
MKS1;12.0;7.0;7.0;4.0;8.0;3.0;3.0;5.0;8.0
MLC1;11.0;1.0;5.0;5.0;2.0;4.0;2.0;3.0;3.0
MLEC;2.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;1.0
MLF1;4.0;0.0;2.0;2.0;0.0;2.0;1.0;1.0;0.0
MLH1;7.0;1.0;4.0;4.0;0.0;1.0;1.0;4.0;2.0
MLH3;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0
MLKL;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
MLLT1;6.0;1.0;5.0;2.0;0.0;2.0;2.0;2.0;1.0
MLLT3;3.0;4.0;2.0;1.0;4.0;2.0;1.0;1.0;3.0
MLN;5.0;2.0;4.0;2.0;1.0;1.0;4.0;1.0;1.0
MLNR;9.0;3.0;5.0;4.0;3.0;3.0;2.0;5.0;2.0
MLST8;2.0;2.0;1.0;1.0;2.0;2.0;0.0;1.0;1.0
MLXIPL;7.0;2.0;1.0;4.0;4.0;2.0;0.0;3.0;4.0
MME;3.0;1.0;1.0;2.0;1.0;2.0;0.0;1.0;1.0
MMP1;11.0;7.0;7.0;6.0;5.0;6.0;4.0;6.0;2.0
MMP10;6.0;1.0;2.0;3.0;2.0;1.0;2.0;4.0;0.0
MMP11;4.0;1.0;2.0;1.0;2.0;1.0;2.0;0.0;2.0
MMP13;11.0;4.0;6.0;5.0;4.0;4.0;3.0;6.0;2.0
MMP14;4.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0
MMP15;2.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
MMP16;2.0;4.0;0.0;1.0;5.0;1.0;0.0;1.0;4.0
MMP17;3.0;1.0;3.0;0.0;1.0;3.0;1.0;0.0;0.0
MMP19;4.0;0.0;3.0;1.0;0.0;2.0;2.0;0.0;0.0
MMP2;2.0;3.0;3.0;1.0;1.0;3.0;0.0;1.0;1.0
MMP20;4.0;0.0;1.0;1.0;2.0;1.0;2.0;1.0;0.0
MMP24;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
MMP3;12.0;4.0;6.0;5.0;5.0;5.0;4.0;5.0;2.0
MMP7;12.0;7.0;7.0;6.0;6.0;8.0;3.0;5.0;3.0
MMP8;7.0;2.0;2.0;3.0;4.0;1.0;2.0;4.0;2.0
MMP9;11.0;2.0;10.0;3.0;0.0;3.0;3.0;6.0;1.0
MMRN1;10.0;4.0;3.0;3.0;8.0;2.0;3.0;5.0;4.0
MMS19;3.0;2.0;2.0;1.0;2.0;0.0;1.0;2.0;2.0
MNAT1;8.0;2.0;4.0;3.0;3.0;3.0;2.0;3.0;2.0
MND1;5.0;1.0;3.0;3.0;0.0;1.0;2.0;3.0;0.0
MOB1A;2.0;1.0;1.0;0.0;2.0;0.0;1.0;0.0;2.0
MOB1B;4.0;1.0;3.0;1.0;1.0;2.0;0.0;1.0;2.0
MOB4;4.0;1.0;2.0;1.0;2.0;1.0;2.0;1.0;1.0
MOCS1;7.0;2.0;5.0;2.0;2.0;2.0;3.0;2.0;2.0
MOCS3;7.0;1.0;3.0;4.0;1.0;3.0;1.0;4.0;0.0
MOGAT1;4.0;0.0;3.0;1.0;0.0;1.0;2.0;1.0;0.0
MOGAT2;2.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0
MOGAT3;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0
MON1A;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
MORF4L1;8.0;2.0;4.0;4.0;2.0;4.0;3.0;1.0;2.0
MORF4L2;2.0;2.0;1.0;1.0;2.0;3.0;0.0;0.0;1.0
MOS;5.0;7.0;4.0;3.0;5.0;3.0;1.0;2.0;6.0
MOV10;9.0;6.0;7.0;3.0;5.0;4.0;2.0;2.0;7.0
MOV10L1;4.0;0.0;1.0;2.0;1.0;0.0;1.0;2.0;1.0
MPG;4.0;2.0;3.0;1.0;2.0;0.0;0.0;4.0;2.0
MPHOSPH10;6.0;1.0;3.0;0.0;4.0;2.0;1.0;2.0;2.0
MPHOSPH6;3.0;1.0;1.0;1.0;2.0;2.0;0.0;2.0;0.0
MPHOSPH8;3.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0
MPIG6B;4.0;2.0;2.0;1.0;3.0;1.0;2.0;0.0;3.0
MPL;4.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;2.0
MPND;6.0;2.0;6.0;1.0;1.0;3.0;2.0;1.0;2.0
MPO;4.0;3.0;2.0;2.0;3.0;1.0;1.0;2.0;3.0
MPP5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
MPP7;3.0;1.0;2.0;1.0;1.0;2.0;0.0;0.0;2.0
MPZ;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MPZL1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MR1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MRAS;4.0;1.0;3.0;1.0;1.0;1.0;2.0;2.0;0.0
MRE11;13.0;6.0;7.0;7.0;5.0;6.0;5.0;5.0;3.0
MRGBP;9.0;3.0;5.0;4.0;3.0;5.0;2.0;3.0;2.0
MRI1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MRPL10;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MRPL11;15.0;10.0;11.0;6.0;8.0;5.0;2.0;8.0;10.0
MRPL12;1.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0
MRPL13;6.0;2.0;4.0;1.0;3.0;2.0;2.0;2.0;2.0
MRPL15;2.0;2.0;2.0;0.0;2.0;1.0;1.0;0.0;2.0
MRPL16;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MRPL17;3.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0
MRPL18;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
MRPL2;4.0;0.0;3.0;1.0;0.0;1.0;2.0;1.0;0.0
MRPL20;3.0;1.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0
MRPL21;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0
MRPL22;1.0;3.0;0.0;1.0;3.0;0.0;0.0;1.0;3.0
MRPL27;2.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0
MRPL32;2.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
MRPL33;4.0;1.0;3.0;0.0;2.0;1.0;2.0;1.0;1.0
MRPL36;2.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
MRPL37;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0
MRPL38;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
MRPL41;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
MRPL42;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
MRPL46;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0
MRPL49;5.0;1.0;5.0;0.0;1.0;0.0;3.0;2.0;1.0
MRPL51;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
MRPL52;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
MRPL57;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
MRPL58;2.0;1.0;0.0;0.0;3.0;0.0;1.0;1.0;1.0
MRPL9;3.0;1.0;0.0;2.0;2.0;1.0;1.0;1.0;1.0
MRPS10;4.0;0.0;2.0;2.0;0.0;1.0;1.0;2.0;0.0
MRPS11;3.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0
MRPS12;3.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0
MRPS14;3.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0
MRPS15;3.0;2.0;4.0;0.0;1.0;3.0;1.0;0.0;1.0
MRPS2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
MRPS23;1.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0
MRPS26;2.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
MRPS27;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MRPS33;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MRPS36;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MRPS5;3.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0
MRPS6;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
MRPS7;19.0;4.0;14.0;4.0;5.0;9.0;4.0;6.0;4.0
MRPS9;6.0;1.0;3.0;2.0;2.0;1.0;2.0;2.0;2.0
MRRF;2.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0
MRTO4;6.0;3.0;6.0;1.0;2.0;3.0;2.0;1.0;3.0
MRVI1;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0
MS4A13;2.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
MS4A2;10.0;9.0;5.0;6.0;8.0;7.0;1.0;3.0;8.0
MSH2;5.0;3.0;2.0;1.0;5.0;0.0;2.0;2.0;4.0
MSH3;3.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0
MSH4;3.0;3.0;3.0;0.0;3.0;2.0;1.0;0.0;3.0
MSH5;6.0;0.0;3.0;3.0;0.0;2.0;2.0;2.0;0.0
MSH6;5.0;2.0;3.0;1.0;3.0;0.0;3.0;1.0;3.0
MSL1;2.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0
MSL3;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MSN;7.0;3.0;5.0;2.0;3.0;2.0;4.0;2.0;2.0
MSR1;3.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0
MST1;5.0;4.0;2.0;4.0;3.0;1.0;0.0;3.0;5.0
MST1R;6.0;3.0;4.0;3.0;2.0;1.0;1.0;3.0;4.0
MT2A;3.0;3.0;1.0;3.0;2.0;2.0;1.0;3.0;0.0
MTA1;1.0;3.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0
MTA2;5.0;3.0;3.0;2.0;3.0;2.0;0.0;2.0;4.0
MTA3;7.0;3.0;3.0;3.0;4.0;3.0;1.0;3.0;3.0
MTAP;2.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0
MTCH2;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
MTCP1;2.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;2.0
MTDH;5.0;4.0;2.0;2.0;5.0;2.0;1.0;2.0;4.0
MTERF3;7.0;6.0;3.0;3.0;7.0;2.0;2.0;4.0;5.0
MTF2;4.0;2.0;3.0;2.0;1.0;2.0;1.0;2.0;1.0
MTHFD1;4.0;1.0;3.0;0.0;2.0;0.0;1.0;2.0;2.0
MTIF2;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0
MTIF3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
MTM1;8.0;2.0;6.0;1.0;3.0;2.0;2.0;3.0;3.0
MTMR1;4.0;1.0;3.0;1.0;1.0;0.0;1.0;2.0;2.0
MTMR14;4.0;5.0;2.0;3.0;4.0;3.0;0.0;2.0;4.0
MTMR2;11.0;4.0;6.0;4.0;5.0;5.0;4.0;4.0;2.0
MTMR3;3.0;3.0;3.0;1.0;2.0;0.0;2.0;1.0;3.0
MTMR4;10.0;8.0;7.0;4.0;7.0;3.0;3.0;5.0;7.0
MTMR6;8.0;3.0;6.0;1.0;4.0;3.0;4.0;1.0;3.0
MTMR7;6.0;3.0;5.0;1.0;3.0;2.0;3.0;1.0;3.0
MTMR8;7.0;4.0;4.0;0.0;7.0;4.0;1.0;1.0;5.0
MTNR1A;4.0;4.0;3.0;2.0;3.0;2.0;2.0;0.0;4.0
MTNR1B;9.0;2.0;5.0;3.0;3.0;4.0;5.0;1.0;1.0
MTOR;21.0;11.0;15.0;6.0;11.0;9.0;7.0;7.0;9.0
MTPN;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0
MTR;2.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
MTREX;8.0;4.0;3.0;5.0;4.0;2.0;0.0;6.0;4.0
MTRF1L;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
MTSS1;9.0;4.0;5.0;2.0;6.0;2.0;3.0;4.0;4.0
MTTP;3.0;1.0;1.0;2.0;1.0;0.0;0.0;3.0;1.0
MUC12;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MUC15;2.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;1.0
MUC16;31.0;13.0;22.0;7.0;15.0;9.0;9.0;16.0;10.0
MUC17;6.0;2.0;1.0;4.0;3.0;3.0;0.0;1.0;4.0
MUC20;11.0;0.0;5.0;5.0;1.0;5.0;2.0;3.0;1.0
MUC4;6.0;1.0;6.0;0.0;1.0;0.0;1.0;5.0;1.0
MUC5B;4.0;0.0;3.0;1.0;0.0;2.0;1.0;1.0;0.0
MUC6;4.0;0.0;3.0;0.0;1.0;2.0;2.0;0.0;0.0
MUC7;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0
MUCL1;2.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
MUS81;7.0;4.0;5.0;4.0;2.0;2.0;3.0;3.0;3.0
MUSK;5.0;5.0;1.0;5.0;4.0;2.0;0.0;4.0;4.0
MUT;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
MUTYH;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
MVK;4.0;0.0;3.0;0.0;1.0;2.0;2.0;0.0;0.0
MX1;7.0;5.0;4.0;3.0;5.0;4.0;2.0;2.0;4.0
MX2;5.0;7.0;4.0;2.0;6.0;3.0;2.0;3.0;4.0
MXD1;4.0;1.0;2.0;2.0;1.0;0.0;2.0;2.0;1.0
MXD4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
MXI1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
MYB;9.0;7.0;4.0;5.0;7.0;1.0;2.0;5.0;8.0
MYBBP1A;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
MYBL1;1.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0;2.0
MYBL2;6.0;2.0;6.0;2.0;0.0;3.0;2.0;3.0;0.0
MYBPC1;6.0;1.0;4.0;0.0;3.0;1.0;2.0;1.0;3.0
MYBPC2;6.0;4.0;5.0;1.0;4.0;1.0;3.0;3.0;3.0
MYBPC3;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
MYC;21.0;13.0;15.0;6.0;13.0;6.0;6.0;10.0;12.0
MYCBP;5.0;4.0;5.0;1.0;3.0;3.0;1.0;2.0;3.0
MYCT1;3.0;2.0;2.0;1.0;2.0;0.0;1.0;2.0;2.0
MYD88;7.0;1.0;3.0;5.0;0.0;2.0;1.0;4.0;1.0
MYF5;7.0;1.0;4.0;1.0;3.0;4.0;1.0;2.0;1.0
MYF6;5.0;1.0;3.0;1.0;2.0;2.0;1.0;2.0;1.0
MYH1;3.0;0.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0
MYH10;4.0;1.0;2.0;1.0;2.0;2.0;1.0;0.0;2.0
MYH11;8.0;3.0;8.0;0.0;3.0;2.0;2.0;4.0;3.0
MYH13;2.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0
MYH14;17.0;5.0;12.0;3.0;7.0;4.0;5.0;8.0;5.0
MYH15;3.0;1.0;2.0;2.0;0.0;0.0;0.0;3.0;1.0
MYH2;7.0;2.0;3.0;4.0;2.0;3.0;1.0;4.0;1.0
MYH4;2.0;1.0;1.0;2.0;0.0;3.0;0.0;0.0;0.0
MYH6;4.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0
MYH7;9.0;1.0;7.0;1.0;2.0;2.0;3.0;2.0;3.0
MYH7B;5.0;3.0;2.0;2.0;4.0;1.0;3.0;3.0;1.0
MYH8;7.0;3.0;5.0;3.0;2.0;3.0;4.0;1.0;2.0
MYH9;11.0;3.0;6.0;6.0;2.0;6.0;3.0;3.0;2.0
MYL1;6.0;0.0;4.0;1.0;1.0;2.0;3.0;1.0;0.0
MYL10;1.0;3.0;0.0;0.0;4.0;0.0;1.0;0.0;3.0
MYL12A;5.0;2.0;2.0;3.0;2.0;0.0;2.0;3.0;2.0
MYL12B;6.0;2.0;3.0;2.0;3.0;0.0;0.0;4.0;4.0
MYL2;8.0;3.0;6.0;2.0;3.0;4.0;1.0;3.0;3.0
MYL3;4.0;5.0;2.0;3.0;4.0;1.0;0.0;2.0;6.0
MYL4;4.0;2.0;3.0;1.0;2.0;1.0;1.0;2.0;2.0
MYL5;6.0;0.0;6.0;0.0;0.0;2.0;2.0;2.0;0.0
MYL6;6.0;4.0;6.0;1.0;3.0;2.0;2.0;2.0;4.0
MYL7;3.0;2.0;2.0;3.0;0.0;1.0;2.0;1.0;1.0
MYL9;6.0;2.0;5.0;2.0;1.0;2.0;1.0;3.0;2.0
MYLIP;4.0;1.0;2.0;2.0;1.0;0.0;2.0;2.0;1.0
MYLK;14.0;3.0;9.0;5.0;3.0;5.0;1.0;6.0;5.0
MYLK2;8.0;2.0;5.0;2.0;3.0;4.0;2.0;2.0;2.0
MYLK3;3.0;3.0;3.0;1.0;2.0;1.0;0.0;2.0;3.0
MYLK4;8.0;1.0;3.0;5.0;1.0;4.0;0.0;4.0;1.0
MYLPF;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
MYO10;18.0;3.0;10.0;5.0;6.0;7.0;7.0;4.0;3.0
MYO18A;7.0;7.0;5.0;2.0;7.0;1.0;3.0;4.0;6.0
MYO18B;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
MYO1A;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
MYO1C;3.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0
MYO1F;3.0;1.0;2.0;0.0;2.0;1.0;2.0;0.0;1.0
MYO3A;2.0;2.0;2.0;2.0;0.0;1.0;1.0;2.0;0.0
MYO5A;11.0;7.0;8.0;3.0;7.0;5.0;3.0;6.0;4.0
MYO5B;3.0;0.0;1.0;2.0;0.0;1.0;0.0;2.0;0.0
MYO5C;9.0;3.0;6.0;4.0;2.0;3.0;3.0;4.0;2.0
MYO6;8.0;4.0;3.0;5.0;4.0;5.0;1.0;2.0;4.0
MYO9A;10.0;5.0;7.0;3.0;5.0;4.0;4.0;2.0;5.0
MYO9B;7.0;1.0;3.0;2.0;3.0;1.0;2.0;3.0;2.0
MYOCD;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
MYOD1;7.0;1.0;4.0;3.0;1.0;1.0;2.0;4.0;1.0
MYOF;4.0;3.0;3.0;1.0;3.0;1.0;3.0;0.0;3.0
MYOG;9.0;3.0;4.0;5.0;3.0;0.0;2.0;7.0;3.0
MYSM1;6.0;5.0;4.0;2.0;5.0;3.0;2.0;3.0;3.0
MYT1;15.0;7.0;13.0;6.0;3.0;6.0;5.0;5.0;6.0
MZF1;2.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
MZT1;2.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0
MZT2A;4.0;1.0;3.0;1.0;1.0;1.0;2.0;1.0;1.0
MZT2B;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
NAA20;3.0;1.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0
NAA25;11.0;1.0;7.0;2.0;3.0;4.0;1.0;5.0;2.0
NAALADL2;7.0;2.0;4.0;3.0;2.0;2.0;0.0;5.0;2.0
NABP1;2.0;1.0;1.0;0.0;2.0;0.0;2.0;0.0;1.0
NABP2;6.0;2.0;4.0;1.0;3.0;1.0;2.0;2.0;3.0
NACA2;3.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0
NADSYN1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
NAE1;4.0;3.0;3.0;2.0;2.0;3.0;0.0;3.0;1.0
NAF1;2.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
NAGLU;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
NAIF1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
NALCN;7.0;2.0;5.0;2.0;2.0;2.0;5.0;0.0;2.0
NAMPT;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
NANOG;5.0;3.0;4.0;2.0;2.0;1.0;0.0;5.0;2.0
NAP1L1;2.0;2.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0
NAP1L4;6.0;1.0;5.0;1.0;1.0;3.0;2.0;1.0;1.0
NAPA;11.0;9.0;8.0;5.0;7.0;2.0;6.0;5.0;7.0
NAPB;4.0;2.0;3.0;0.0;3.0;2.0;2.0;0.0;2.0
NAPG;2.0;1.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0
NARFL;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
NASP;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
NAT1;4.0;1.0;5.0;0.0;0.0;2.0;1.0;1.0;1.0
NAT10;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
NAT2;2.0;1.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0
NAXD;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0
NBAS;6.0;3.0;5.0;0.0;4.0;1.0;2.0;2.0;4.0
NBN;15.0;10.0;8.0;5.0;12.0;6.0;3.0;6.0;10.0
NCALD;14.0;7.0;8.0;4.0;9.0;3.0;4.0;6.0;8.0
NCAM1;21.0;7.0;13.0;9.0;6.0;11.0;7.0;6.0;4.0
NCAM2;3.0;1.0;1.0;1.0;2.0;1.0;0.0;2.0;1.0
NCAN;2.0;3.0;2.0;1.0;2.0;2.0;0.0;1.0;2.0
NCAPD2;7.0;4.0;5.0;2.0;4.0;1.0;2.0;4.0;4.0
NCAPD3;14.0;2.0;9.0;3.0;4.0;3.0;5.0;6.0;2.0
NCAPG;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0
NCAPG2;4.0;3.0;2.0;2.0;3.0;0.0;1.0;3.0;3.0
NCAPH;4.0;0.0;0.0;4.0;0.0;1.0;0.0;2.0;1.0
NCAPH2;4.0;1.0;1.0;3.0;1.0;1.0;1.0;2.0;1.0
NCBP1;3.0;4.0;1.0;3.0;3.0;1.0;0.0;2.0;4.0
NCBP2;12.0;2.0;7.0;5.0;2.0;4.0;3.0;5.0;2.0
NCBP3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
NCF1;1.0;3.0;1.0;0.0;3.0;0.0;1.0;0.0;3.0
NCF2;12.0;6.0;8.0;6.0;4.0;4.0;4.0;6.0;4.0
NCF4;3.0;0.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0
NCK1;4.0;1.0;3.0;1.0;1.0;0.0;2.0;2.0;1.0
NCK2;8.0;2.0;5.0;3.0;2.0;3.0;2.0;3.0;2.0
NCKAP1;10.0;3.0;6.0;3.0;4.0;4.0;4.0;3.0;2.0
NCKAP1L;13.0;2.0;7.0;5.0;3.0;6.0;3.0;4.0;2.0
NCKIPSD;6.0;4.0;2.0;5.0;3.0;1.0;1.0;4.0;4.0
NCL;10.0;1.0;6.0;3.0;2.0;2.0;5.0;2.0;2.0
NCOA1;9.0;5.0;7.0;1.0;6.0;4.0;2.0;4.0;4.0
NCOA2;16.0;6.0;10.0;5.0;7.0;7.0;3.0;5.0;7.0
NCOA3;15.0;4.0;11.0;4.0;4.0;6.0;5.0;5.0;3.0
NCOA5;3.0;1.0;3.0;1.0;0.0;2.0;1.0;1.0;0.0
NCOA6;17.0;5.0;9.0;7.0;6.0;9.0;1.0;8.0;4.0
NCOA7;3.0;1.0;0.0;3.0;1.0;1.0;0.0;1.0;2.0
NCOR1;31.0;3.0;14.0;14.0;6.0;12.0;6.0;11.0;5.0
