drivers;Driver_2_cluster_label_2.0;Driver_2_cluster_label_2.1;Driver_3_cluster_label_3.0;Driver_3_cluster_label_3.1;Driver_3_cluster_label_3.2;Driver_4_cluster_label_4.0;Driver_4_cluster_label_4.1;Driver_4_cluster_label_4.2;Driver_4_cluster_label_4.3
ZKSCAN5;12.0;15.0;7.0;13.0;7.0;4.0;5.0;7.0;11.0
ZKSCAN7;11.0;11.0;6.0;10.0;6.0;3.0;4.0;6.0;9.0
ZKSCAN8;21.0;27.0;16.0;21.0;11.0;7.0;10.0;11.0;20.0
ZMAT1;3.0;20.0;4.0;17.0;2.0;1.0;2.0;2.0;18.0
ZNF10;10.0;22.0;10.0;18.0;4.0;4.0;6.0;4.0;18.0
ZNF101;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
ZNF112;7.0;9.0;5.0;7.0;4.0;0.0;4.0;4.0;8.0
ZNF117;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
ZNF12;5.0;19.0;7.0;15.0;2.0;2.0;5.0;2.0;15.0
ZNF121;17.0;29.0;9.0;28.0;9.0;7.0;2.0;9.0;28.0
ZNF124;2.0;3.0;1.0;3.0;1.0;0.0;1.0;1.0;3.0
ZNF131;9.0;36.0;13.0;28.0;4.0;5.0;10.0;4.0;26.0
ZNF132;4.0;12.0;3.0;12.0;1.0;3.0;0.0;1.0;12.0
ZNF133;5.0;6.0;2.0;7.0;2.0;1.0;3.0;2.0;5.0
ZNF134;7.0;24.0;8.0;20.0;3.0;2.0;6.0;3.0;20.0
ZNF135;15.0;20.0;13.0;17.0;5.0;4.0;8.0;5.0;18.0
ZNF136;6.0;15.0;4.0;14.0;3.0;2.0;2.0;3.0;14.0
ZNF138;9.0;14.0;8.0;9.0;6.0;1.0;8.0;6.0;8.0
ZNF14;9.0;21.0;7.0;18.0;5.0;2.0;5.0;5.0;18.0
ZNF140;9.0;12.0;6.0;9.0;6.0;1.0;5.0;6.0;9.0
ZNF141;4.0;7.0;3.0;8.0;0.0;2.0;1.0;0.0;8.0
ZNF142;12.0;27.0;10.0;24.0;5.0;5.0;5.0;5.0;24.0
ZNF146;13.0;26.0;12.0;21.0;6.0;3.0;10.0;6.0;20.0
ZNF148;19.0;23.0;19.0;16.0;7.0;7.0;11.0;7.0;17.0
ZNF154;3.0;8.0;3.0;6.0;2.0;1.0;2.0;2.0;6.0
ZNF16;12.0;35.0;10.0;33.0;4.0;3.0;8.0;4.0;32.0
ZNF160;13.0;36.0;16.0;29.0;4.0;7.0;8.0;4.0;30.0
ZNF165;12.0;17.0;9.0;12.0;8.0;2.0;7.0;8.0;12.0
ZNF169;2.0;5.0;2.0;3.0;2.0;1.0;1.0;2.0;3.0
ZNF174;10.0;33.0;9.0;26.0;8.0;1.0;9.0;8.0;25.0
ZNF177;3.0;10.0;1.0;9.0;3.0;1.0;0.0;3.0;9.0
ZNF18;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
ZNF180;8.0;10.0;5.0;9.0;4.0;1.0;4.0;4.0;9.0
ZNF181;5.0;10.0;5.0;8.0;2.0;1.0;4.0;2.0;8.0
ZNF182;3.0;15.0;1.0;14.0;3.0;0.0;1.0;3.0;14.0
ZNF184;17.0;21.0;15.0;15.0;8.0;5.0;10.0;8.0;15.0
ZNF189;2.0;5.0;3.0;3.0;1.0;2.0;2.0;1.0;2.0
ZNF19;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
ZNF195;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
ZNF197;6.0;14.0;8.0;11.0;1.0;2.0;6.0;1.0;11.0
ZNF2;5.0;22.0;5.0;19.0;3.0;2.0;3.0;3.0;19.0
ZNF202;3.0;7.0;1.0;6.0;3.0;0.0;1.0;3.0;6.0
ZNF205;14.0;36.0;11.0;29.0;10.0;2.0;10.0;10.0;28.0
ZNF207;21.0;39.0;22.0;28.0;10.0;10.0;12.0;10.0;28.0
ZNF208;6.0;16.0;6.0;14.0;2.0;3.0;3.0;2.0;14.0
ZNF211;4.0;17.0;4.0;16.0;1.0;2.0;1.0;1.0;17.0
ZNF212;11.0;15.0;3.0;15.0;8.0;2.0;4.0;8.0;12.0
ZNF213;10.0;35.0;10.0;28.0;7.0;1.0;10.0;7.0;27.0
ZNF214;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
ZNF217;9.0;38.0;12.0;31.0;4.0;3.0;11.0;4.0;29.0
ZNF219;3.0;9.0;7.0;4.0;1.0;1.0;5.0;1.0;5.0
ZNF22;12.0;24.0;14.0;16.0;6.0;2.0;12.0;6.0;16.0
ZNF223;2.0;1.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0
ZNF224;15.0;20.0;9.0;18.0;8.0;3.0;5.0;8.0;19.0
ZNF225;11.0;12.0;5.0;11.0;7.0;3.0;2.0;7.0;11.0
ZNF226;15.0;18.0;9.0;17.0;7.0;2.0;6.0;7.0;18.0
ZNF227;9.0;11.0;6.0;9.0;5.0;2.0;4.0;5.0;9.0
ZNF23;13.0;14.0;6.0;14.0;7.0;3.0;5.0;7.0;12.0
ZNF230;10.0;9.0;4.0;8.0;7.0;1.0;2.0;7.0;9.0
ZNF232;3.0;4.0;1.0;3.0;3.0;0.0;1.0;3.0;3.0
ZNF233;7.0;13.0;3.0;11.0;6.0;0.0;2.0;6.0;12.0
ZNF234;12.0;17.0;5.0;15.0;9.0;1.0;4.0;9.0;15.0
ZNF236;12.0;20.0;6.0;18.0;8.0;3.0;3.0;8.0;18.0
ZNF239;2.0;5.0;2.0;4.0;1.0;0.0;1.0;1.0;5.0
ZNF24;7.0;22.0;3.0;20.0;6.0;0.0;3.0;6.0;20.0
ZNF248;7.0;17.0;8.0;13.0;3.0;4.0;4.0;3.0;13.0
ZNF25;10.0;23.0;12.0;16.0;5.0;6.0;6.0;5.0;16.0
ZNF250;12.0;31.0;13.0;27.0;3.0;2.0;10.0;3.0;28.0
ZNF251;39.0;81.0;32.0;68.0;20.0;11.0;21.0;20.0;68.0
ZNF253;11.0;22.0;8.0;20.0;5.0;4.0;4.0;5.0;20.0
ZNF254;12.0;30.0;9.0;26.0;7.0;4.0;4.0;7.0;27.0
ZNF256;5.0;10.0;6.0;8.0;1.0;1.0;5.0;1.0;8.0
ZNF260;8.0;20.0;6.0;17.0;5.0;1.0;6.0;5.0;16.0
ZNF263;6.0;25.0;7.0;20.0;4.0;1.0;7.0;4.0;19.0
ZNF266;11.0;25.0;12.0;20.0;4.0;9.0;3.0;4.0;20.0
ZNF267;15.0;40.0;19.0;29.0;7.0;6.0;15.0;7.0;27.0
ZNF268;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
ZNF273;9.0;7.0;6.0;4.0;6.0;1.0;6.0;6.0;3.0
ZNF274;5.0;7.0;2.0;7.0;3.0;0.0;1.0;3.0;8.0
ZNF275;11.0;15.0;6.0;15.0;5.0;5.0;4.0;5.0;12.0
ZNF276;16.0;31.0;10.0;30.0;7.0;5.0;9.0;7.0;26.0
ZNF277;10.0;24.0;7.0;21.0;6.0;1.0;7.0;6.0;20.0
ZNF280C;2.0;8.0;2.0;6.0;2.0;0.0;3.0;2.0;5.0
ZNF280D;13.0;26.0;11.0;23.0;5.0;5.0;7.0;5.0;22.0
ZNF281;5.0;16.0;3.0;14.0;4.0;2.0;2.0;4.0;13.0
ZNF282;25.0;21.0;13.0;20.0;13.0;7.0;10.0;13.0;16.0
ZNF283;2.0;5.0;3.0;4.0;0.0;0.0;2.0;0.0;5.0
ZNF284;4.0;6.0;1.0;5.0;4.0;0.0;1.0;4.0;5.0
ZNF285;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
ZNF292;10.0;17.0;6.0;16.0;5.0;2.0;4.0;5.0;16.0
ZNF296;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
ZNF3;7.0;7.0;3.0;9.0;2.0;4.0;2.0;2.0;6.0
ZNF30;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
ZNF300;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
ZNF302;13.0;21.0;10.0;16.0;8.0;3.0;6.0;8.0;17.0
ZNF304;15.0;27.0;14.0;23.0;5.0;5.0;8.0;5.0;24.0
ZNF311;11.0;12.0;9.0;10.0;4.0;5.0;5.0;4.0;9.0
ZNF316;8.0;30.0;8.0;24.0;6.0;1.0;8.0;6.0;23.0
ZNF317;7.0;16.0;6.0;14.0;3.0;4.0;2.0;3.0;14.0
ZNF318;17.0;28.0;11.0;25.0;9.0;4.0;7.0;9.0;25.0
ZNF319;2.0;6.0;2.0;5.0;1.0;1.0;1.0;1.0;5.0
ZNF32;15.0;23.0;12.0;18.0;8.0;1.0;9.0;8.0;20.0
ZNF320;5.0;12.0;6.0;10.0;1.0;2.0;4.0;1.0;10.0
ZNF322;21.0;27.0;16.0;20.0;12.0;8.0;9.0;12.0;19.0
ZNF324;10.0;19.0;9.0;18.0;2.0;4.0;3.0;2.0;20.0
ZNF324B;8.0;13.0;6.0;13.0;2.0;2.0;2.0;2.0;15.0
ZNF326;10.0;26.0;6.0;24.0;6.0;4.0;3.0;6.0;23.0
ZNF329;11.0;21.0;7.0;20.0;5.0;1.0;6.0;5.0;20.0
ZNF331;4.0;19.0;5.0;17.0;1.0;1.0;4.0;1.0;17.0
ZNF333;7.0;30.0;3.0;29.0;5.0;1.0;2.0;5.0;29.0
ZNF334;1.0;3.0;0.0;3.0;1.0;0.0;0.0;1.0;3.0
ZNF335;21.0;34.0;15.0;31.0;9.0;9.0;11.0;9.0;26.0
ZNF337;12.0;26.0;8.0;22.0;8.0;3.0;7.0;8.0;20.0
ZNF33A;5.0;14.0;6.0;10.0;3.0;2.0;4.0;3.0;10.0
ZNF33B;11.0;16.0;10.0;11.0;6.0;1.0;8.0;6.0;12.0
ZNF34;1.0;5.0;0.0;5.0;1.0;0.0;0.0;1.0;5.0
ZNF341;7.0;19.0;8.0;14.0;4.0;2.0;8.0;4.0;12.0
ZNF343;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
ZNF345;6.0;19.0;5.0;16.0;4.0;0.0;3.0;4.0;18.0
ZNF346;12.0;27.0;8.0;22.0;9.0;4.0;5.0;9.0;21.0
ZNF347;8.0;19.0;5.0;18.0;4.0;2.0;3.0;4.0;18.0
ZNF35;3.0;5.0;4.0;3.0;1.0;1.0;3.0;1.0;3.0
ZNF350;9.0;19.0;9.0;15.0;4.0;3.0;6.0;4.0;15.0
ZNF354A;13.0;31.0;11.0;23.0;10.0;3.0;7.0;10.0;24.0
ZNF354B;15.0;43.0;14.0;34.0;10.0;5.0;9.0;10.0;34.0
ZNF354C;12.0;32.0;10.0;25.0;9.0;4.0;6.0;9.0;25.0
ZNF358;8.0;23.0;8.0;20.0;3.0;6.0;4.0;3.0;18.0
ZNF362;13.0;40.0;11.0;34.0;8.0;2.0;11.0;8.0;32.0
ZNF366;8.0;14.0;5.0;13.0;4.0;2.0;3.0;4.0;13.0
ZNF367;2.0;4.0;2.0;3.0;1.0;0.0;3.0;1.0;2.0
ZNF37A;7.0;18.0;12.0;11.0;2.0;5.0;7.0;2.0;11.0
ZNF383;9.0;18.0;7.0;16.0;4.0;1.0;5.0;4.0;17.0
ZNF384;21.0;30.0;13.0;26.0;12.0;4.0;11.0;12.0;24.0
ZNF385D;3.0;17.0;7.0;13.0;0.0;3.0;3.0;0.0;14.0
ZNF394;4.0;4.0;1.0;4.0;3.0;1.0;1.0;3.0;3.0
ZNF395;1.0;7.0;3.0;5.0;0.0;2.0;1.0;0.0;5.0
ZNF396;8.0;19.0;4.0;18.0;5.0;1.0;3.0;5.0;18.0
ZNF397;4.0;12.0;1.0;12.0;3.0;0.0;1.0;3.0;12.0
ZNF398;14.0;18.0;8.0;15.0;9.0;3.0;7.0;9.0;13.0
ZNF407;6.0;13.0;4.0;11.0;4.0;1.0;3.0;4.0;11.0
ZNF408;9.0;19.0;6.0;16.0;6.0;1.0;7.0;6.0;14.0
ZNF41;13.0;17.0;9.0;17.0;4.0;2.0;1.0;4.0;23.0
ZNF410;3.0;7.0;4.0;4.0;2.0;0.0;4.0;2.0;4.0
ZNF414;11.0;22.0;6.0;22.0;5.0;5.0;3.0;5.0;20.0
ZNF415;11.0;26.0;12.0;21.0;4.0;5.0;6.0;4.0;22.0
ZNF416;9.0;23.0;12.0;18.0;2.0;3.0;7.0;2.0;20.0
ZNF417;4.0;11.0;6.0;8.0;1.0;1.0;4.0;1.0;9.0
ZNF418;7.0;19.0;7.0;18.0;1.0;1.0;4.0;1.0;20.0
ZNF420;4.0;19.0;4.0;17.0;2.0;0.0;4.0;2.0;17.0
ZNF423;10.0;22.0;9.0;19.0;4.0;2.0;7.0;4.0;19.0
ZNF425;1.0;3.0;1.0;2.0;1.0;0.0;1.0;1.0;2.0
ZNF426;8.0;15.0;5.0;14.0;4.0;3.0;2.0;4.0;14.0
ZNF428;14.0;19.0;6.0;18.0;9.0;2.0;3.0;9.0;19.0
ZNF429;5.0;7.0;2.0;7.0;3.0;2.0;0.0;3.0;7.0
ZNF43;5.0;12.0;5.0;9.0;3.0;1.0;4.0;3.0;9.0
ZNF430;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
ZNF431;6.0;8.0;3.0;7.0;4.0;2.0;1.0;4.0;7.0
ZNF432;10.0;22.0;7.0;19.0;6.0;3.0;4.0;6.0;19.0
ZNF433;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
ZNF438;1.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;3.0
ZNF439;2.0;7.0;2.0;6.0;1.0;1.0;1.0;1.0;6.0
ZNF44;3.0;19.0;5.0;17.0;0.0;3.0;2.0;0.0;17.0
ZNF440;6.0;19.0;2.0;18.0;5.0;2.0;0.0;5.0;18.0
ZNF441;3.0;20.0;3.0;18.0;2.0;2.0;1.0;2.0;18.0
ZNF443;8.0;13.0;6.0;12.0;3.0;4.0;2.0;3.0;12.0
ZNF444;15.0;38.0;16.0;32.0;5.0;6.0;10.0;5.0;32.0
ZNF445;15.0;32.0;11.0;30.0;6.0;4.0;8.0;6.0;29.0
ZNF446;16.0;40.0;17.0;35.0;4.0;8.0;8.0;4.0;36.0
ZNF449;5.0;7.0;2.0;8.0;2.0;3.0;0.0;2.0;7.0
ZNF45;15.0;17.0;10.0;13.0;9.0;3.0;6.0;9.0;14.0
ZNF451;19.0;35.0;15.0;30.0;9.0;7.0;9.0;9.0;29.0
ZNF460;1.0;3.0;2.0;2.0;0.0;0.0;1.0;0.0;3.0
ZNF468;1.0;10.0;1.0;9.0;1.0;0.0;1.0;1.0;9.0
ZNF469;8.0;16.0;6.0;14.0;4.0;3.0;6.0;4.0;11.0
ZNF471;7.0;22.0;7.0;18.0;4.0;1.0;6.0;4.0;18.0
ZNF473;11.0;27.0;10.0;23.0;5.0;2.0;8.0;5.0;23.0
ZNF474;10.0;21.0;6.0;20.0;5.0;4.0;2.0;5.0;20.0
ZNF48;13.0;27.0;11.0;20.0;9.0;3.0;9.0;9.0;19.0
ZNF484;2.0;8.0;3.0;5.0;2.0;2.0;2.0;2.0;4.0
ZNF485;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
ZNF487;4.0;9.0;2.0;8.0;3.0;0.0;1.0;3.0;9.0
ZNF490;3.0;16.0;5.0;14.0;0.0;3.0;2.0;0.0;14.0
ZNF491;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
ZNF493;9.0;18.0;7.0;15.0;5.0;3.0;3.0;5.0;16.0
ZNF496;22.0;46.0;12.0;42.0;14.0;5.0;12.0;14.0;37.0
ZNF497;3.0;10.0;6.0;6.0;1.0;3.0;3.0;1.0;6.0
ZNF500;11.0;33.0;11.0;25.0;8.0;3.0;9.0;8.0;24.0
ZNF503;15.0;24.0;10.0;22.0;7.0;2.0;7.0;7.0;23.0
ZNF507;12.0;20.0;9.0;16.0;7.0;2.0;7.0;7.0;16.0
ZNF510;4.0;13.0;6.0;9.0;2.0;1.0;6.0;2.0;8.0
ZNF511;12.0;46.0;9.0;41.0;8.0;3.0;9.0;8.0;38.0
ZNF512;6.0;12.0;5.0;11.0;2.0;2.0;3.0;2.0;11.0
ZNF512B;22.0;59.0;26.0;48.0;7.0;10.0;18.0;7.0;46.0
ZNF513;4.0;11.0;3.0;11.0;1.0;1.0;2.0;1.0;11.0
ZNF514;5.0;24.0;6.0;20.0;3.0;2.0;4.0;3.0;20.0
ZNF517;34.0;75.0;23.0;66.0;20.0;8.0;16.0;20.0;65.0
ZNF518A;10.0;20.0;7.0;19.0;4.0;3.0;4.0;4.0;19.0
ZNF521;10.0;16.0;9.0;10.0;7.0;1.0;7.0;7.0;11.0
ZNF524;11.0;36.0;13.0;30.0;4.0;4.0;9.0;4.0;30.0
ZNF526;4.0;6.0;0.0;6.0;4.0;0.0;0.0;4.0;6.0
ZNF527;12.0;27.0;8.0;25.0;6.0;1.0;6.0;6.0;26.0
ZNF528;14.0;24.0;14.0;18.0;6.0;3.0;11.0;6.0;18.0
ZNF529;12.0;21.0;8.0;18.0;7.0;2.0;7.0;7.0;17.0
ZNF532;11.0;21.0;3.0;20.0;9.0;1.0;3.0;9.0;19.0
ZNF543;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
ZNF544;1.0;8.0;1.0;8.0;0.0;1.0;1.0;0.0;7.0
ZNF546;4.0;5.0;3.0;4.0;2.0;0.0;3.0;2.0;4.0
ZNF548;12.0;30.0;14.0;24.0;4.0;4.0;9.0;4.0;25.0
ZNF549;12.0;39.0;18.0;29.0;4.0;3.0;13.0;4.0;31.0
ZNF550;5.0;16.0;6.0;14.0;1.0;0.0;5.0;1.0;15.0
ZNF551;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
ZNF552;6.0;17.0;4.0;16.0;3.0;0.0;5.0;3.0;15.0
ZNF554;2.0;8.0;1.0;8.0;1.0;0.0;1.0;1.0;8.0
ZNF557;1.0;7.0;3.0;5.0;0.0;2.0;1.0;0.0;5.0
ZNF558;11.0;23.0;8.0;22.0;4.0;6.0;2.0;4.0;22.0
ZNF559;8.0;16.0;5.0;14.0;5.0;3.0;2.0;5.0;14.0
ZNF561;2.0;16.0;2.0;15.0;1.0;2.0;0.0;1.0;15.0
ZNF562;2.0;13.0;2.0;12.0;1.0;2.0;0.0;1.0;12.0
ZNF563;1.0;11.0;1.0;10.0;1.0;1.0;0.0;1.0;10.0
ZNF564;9.0;27.0;9.0;23.0;4.0;4.0;5.0;4.0;23.0
ZNF568;8.0;8.0;2.0;9.0;5.0;2.0;0.0;5.0;9.0
ZNF569;12.0;28.0;8.0;26.0;6.0;1.0;6.0;6.0;27.0
ZNF57;3.0;8.0;2.0;7.0;2.0;2.0;0.0;2.0;7.0
ZNF570;12.0;18.0;6.0;17.0;7.0;2.0;4.0;7.0;17.0
ZNF571;3.0;10.0;2.0;9.0;2.0;0.0;2.0;2.0;9.0
ZNF572;30.0;59.0;25.0;49.0;15.0;12.0;13.0;15.0;49.0
ZNF574;15.0;17.0;10.0;15.0;7.0;4.0;5.0;7.0;16.0
ZNF576;15.0;19.0;5.0;18.0;11.0;2.0;3.0;11.0;18.0
ZNF579;1.0;6.0;2.0;5.0;0.0;0.0;2.0;0.0;5.0
ZNF580;7.0;16.0;6.0;14.0;3.0;2.0;4.0;3.0;14.0
ZNF581;13.0;39.0;16.0;32.0;4.0;4.0;11.0;4.0;33.0
ZNF583;3.0;11.0;3.0;9.0;2.0;1.0;2.0;2.0;9.0
ZNF584;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
ZNF585A;10.0;20.0;6.0;19.0;5.0;1.0;6.0;5.0;18.0
ZNF585B;11.0;22.0;8.0;19.0;6.0;2.0;7.0;6.0;18.0
ZNF587;12.0;40.0;13.0;35.0;4.0;4.0;9.0;4.0;35.0
ZNF587B;3.0;8.0;3.0;7.0;1.0;0.0;3.0;1.0;7.0
ZNF592;15.0;30.0;11.0;27.0;7.0;2.0;8.0;7.0;28.0
ZNF594;8.0;16.0;5.0;14.0;5.0;2.0;3.0;5.0;14.0
ZNF597;3.0;10.0;5.0;7.0;1.0;1.0;4.0;1.0;7.0
ZNF598;10.0;43.0;17.0;31.0;5.0;3.0;14.0;5.0;31.0
ZNF599;15.0;23.0;11.0;18.0;9.0;3.0;7.0;9.0;19.0
ZNF600;1.0;4.0;1.0;4.0;0.0;1.0;1.0;0.0;3.0
ZNF605;6.0;9.0;3.0;7.0;5.0;0.0;3.0;5.0;7.0
ZNF606;16.0;42.0;18.0;35.0;5.0;6.0;12.0;5.0;35.0
ZNF607;11.0;23.0;8.0;19.0;7.0;0.0;7.0;7.0;20.0
ZNF609;11.0;31.0;10.0;26.0;6.0;3.0;8.0;6.0;25.0
ZNF610;16.0;28.0;14.0;23.0;7.0;4.0;9.0;7.0;24.0
ZNF613;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
ZNF614;15.0;32.0;15.0;25.0;7.0;4.0;10.0;7.0;26.0
ZNF615;7.0;15.0;6.0;12.0;4.0;3.0;3.0;4.0;12.0
ZNF616;11.0;22.0;8.0;19.0;6.0;1.0;6.0;6.0;20.0
ZNF618;9.0;22.0;8.0;19.0;4.0;4.0;4.0;4.0;19.0
ZNF619;3.0;4.0;3.0;3.0;1.0;2.0;1.0;1.0;3.0
ZNF621;11.0;27.0;10.0;21.0;7.0;4.0;7.0;7.0;20.0
ZNF623;32.0;77.0;27.0;66.0;16.0;11.0;17.0;16.0;65.0
ZNF624;8.0;9.0;6.0;7.0;4.0;2.0;4.0;4.0;7.0
ZNF626;3.0;9.0;1.0;9.0;2.0;0.0;1.0;2.0;9.0
ZNF627;12.0;31.0;6.0;29.0;8.0;3.0;3.0;8.0;29.0
ZNF628;2.0;17.0;5.0;14.0;0.0;1.0;4.0;0.0;14.0
ZNF629;16.0;29.0;14.0;21.0;10.0;4.0;10.0;10.0;21.0
ZNF639;26.0;53.0;21.0;43.0;15.0;8.0;16.0;15.0;40.0
ZNF644;14.0;22.0;10.0;18.0;8.0;4.0;7.0;8.0;17.0
ZNF646;13.0;28.0;12.0;21.0;8.0;3.0;11.0;8.0;19.0
ZNF649;3.0;8.0;1.0;7.0;3.0;0.0;1.0;3.0;7.0
ZNF652;23.0;62.0;35.0;43.0;7.0;17.0;20.0;7.0;41.0
ZNF653;1.0;13.0;0.0;13.0;1.0;0.0;0.0;1.0;13.0
ZNF654;13.0;20.0;14.0;16.0;3.0;5.0;10.0;3.0;15.0
ZNF655;9.0;14.0;6.0;12.0;5.0;4.0;4.0;5.0;10.0
ZNF658;5.0;0.0;4.0;0.0;1.0;1.0;2.0;1.0;1.0
ZNF662;5.0;11.0;4.0;9.0;3.0;2.0;3.0;3.0;8.0
ZNF664;14.0;38.0;13.0;32.0;7.0;3.0;8.0;7.0;34.0
ZNF668;11.0;23.0;8.0;17.0;9.0;3.0;7.0;9.0;15.0
ZNF669;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
ZNF671;7.0;22.0;6.0;20.0;3.0;1.0;4.0;3.0;21.0
ZNF672;28.0;43.0;15.0;38.0;18.0;5.0;13.0;18.0;35.0
ZNF675;13.0;24.0;11.0;21.0;5.0;8.0;4.0;5.0;20.0
ZNF677;8.0;18.0;6.0;15.0;5.0;3.0;2.0;5.0;16.0
ZNF678;15.0;22.0;10.0;19.0;8.0;4.0;8.0;8.0;17.0
ZNF680;14.0;16.0;10.0;11.0;9.0;2.0;9.0;9.0;10.0
ZNF683;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
ZNF684;4.0;10.0;4.0;8.0;2.0;1.0;5.0;2.0;6.0
ZNF687;40.0;66.0;24.0;58.0;24.0;9.0;17.0;24.0;56.0
ZNF688;12.0;25.0;11.0;18.0;8.0;4.0;8.0;8.0;17.0
ZNF69;3.0;9.0;0.0;9.0;3.0;0.0;0.0;3.0;9.0
ZNF691;17.0;31.0;12.0;28.0;8.0;3.0;9.0;8.0;28.0
ZNF692;34.0;60.0;18.0;57.0;19.0;10.0;15.0;19.0;50.0
ZNF696;24.0;60.0;21.0;51.0;12.0;6.0;15.0;12.0;51.0
ZNF7;35.0;72.0;25.0;63.0;19.0;8.0;17.0;19.0;63.0
ZNF70;2.0;6.0;4.0;3.0;1.0;2.0;2.0;1.0;3.0
ZNF700;12.0;31.0;9.0;26.0;8.0;4.0;5.0;8.0;26.0
ZNF701;9.0;19.0;11.0;15.0;2.0;4.0;7.0;2.0;15.0
ZNF704;24.0;54.0;19.0;46.0;13.0;7.0;11.0;13.0;47.0
ZNF706;37.0;61.0;26.0;51.0;21.0;13.0;15.0;21.0;49.0
ZNF707;33.0;71.0;27.0;61.0;16.0;12.0;16.0;16.0;60.0
ZNF708;4.0;6.0;2.0;5.0;3.0;1.0;1.0;3.0;5.0
ZNF709;4.0;21.0;4.0;18.0;3.0;2.0;2.0;3.0;18.0
ZNF71;2.0;2.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0
ZNF710;3.0;12.0;2.0;11.0;2.0;0.0;2.0;2.0;11.0
ZNF711;1.0;3.0;1.0;2.0;1.0;0.0;1.0;1.0;2.0
ZNF721;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
ZNF726;2.0;5.0;2.0;4.0;1.0;0.0;2.0;1.0;4.0
ZNF736;11.0;11.0;7.0;8.0;7.0;2.0;6.0;7.0;7.0
ZNF737;8.0;15.0;8.0;12.0;3.0;4.0;4.0;3.0;12.0
ZNF74;8.0;31.0;14.0;22.0;3.0;5.0;7.0;3.0;24.0
ZNF740;5.0;7.0;3.0;5.0;4.0;0.0;2.0;4.0;6.0
ZNF746;7.0;14.0;2.0;13.0;6.0;2.0;2.0;6.0;11.0
ZNF747;10.0;21.0;9.0;15.0;7.0;2.0;7.0;7.0;15.0
ZNF75A;11.0;33.0;11.0;26.0;7.0;3.0;9.0;7.0;25.0
ZNF75D;10.0;22.0;6.0;21.0;5.0;4.0;5.0;5.0;18.0
ZNF76;14.0;25.0;8.0;22.0;9.0;5.0;5.0;9.0;20.0
ZNF761;6.0;24.0;7.0;20.0;3.0;1.0;7.0;3.0;19.0
ZNF763;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
ZNF764;6.0;9.0;3.0;8.0;4.0;1.0;2.0;4.0;8.0
ZNF765;3.0;13.0;3.0;12.0;1.0;1.0;2.0;1.0;12.0
ZNF766;18.0;35.0;16.0;30.0;7.0;5.0;10.0;7.0;31.0
ZNF768;14.0;29.0;13.0;21.0;9.0;4.0;10.0;9.0;20.0
ZNF770;16.0;25.0;11.0;21.0;9.0;6.0;6.0;9.0;20.0
ZNF771;11.0;16.0;8.0;11.0;8.0;2.0;8.0;8.0;9.0
ZNF773;3.0;9.0;5.0;7.0;0.0;0.0;4.0;0.0;8.0
ZNF775;12.0;16.0;5.0;15.0;8.0;3.0;4.0;8.0;13.0
ZNF777;18.0;23.0;8.0;21.0;12.0;3.0;8.0;12.0;18.0
ZNF783;22.0;22.0;11.0;21.0;12.0;6.0;9.0;12.0;17.0
ZNF784;4.0;8.0;6.0;6.0;0.0;2.0;3.0;0.0;7.0
ZNF785;14.0;30.0;13.0;22.0;9.0;4.0;10.0;9.0;21.0
ZNF786;4.0;8.0;3.0;6.0;3.0;1.0;2.0;3.0;6.0
ZNF787;15.0;39.0;17.0;32.0;5.0;6.0;11.0;5.0;32.0
ZNF789;12.0;22.0;7.0;19.0;8.0;4.0;5.0;8.0;17.0
ZNF79;2.0;7.0;2.0;7.0;0.0;1.0;0.0;0.0;8.0
