driver;Driver_2_cluster_label_2.0;Driver_2_cluster_label_2.1;Driver_3_cluster_label_3.0;Driver_3_cluster_label_3.1;Driver_3_cluster_label_3.2;Driver_4_cluster_label_4.0;Driver_4_cluster_label_4.1;Driver_4_cluster_label_4.2;Driver_4_cluster_label_4.3
CHRNA9;2.0;7.0;1.0;6.0;2.0;7.0;0.0;2.0;0.0
CHRNB1;18.0;48.0;13.0;46.0;7.0;39.0;2.0;15.0;10.0
CHRNB2;3.0;14.0;3.0;12.0;2.0;12.0;1.0;3.0;1.0
CHRNB3;4.0;30.0;3.0;30.0;1.0;29.0;1.0;2.0;2.0
CHRNB4;2.0;10.0;1.0;10.0;1.0;10.0;0.0;1.0;1.0
CHRND;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
CHRNE;14.0;22.0;8.0;20.0;8.0;20.0;4.0;10.0;2.0
CHRNG;6.0;18.0;3.0;18.0;3.0;16.0;0.0;5.0;3.0
CHST1;1.0;10.0;3.0;8.0;0.0;9.0;0.0;2.0;0.0
CHST11;1.0;8.0;2.0;6.0;1.0;5.0;0.0;1.0;3.0
CHST12;3.0;16.0;7.0;11.0;1.0;13.0;1.0;4.0;1.0
CHST13;4.0;12.0;3.0;10.0;3.0;9.0;1.0;3.0;3.0
CHST14;1.0;13.0;2.0;11.0;1.0;11.0;1.0;1.0;1.0
CHST15;2.0;7.0;0.0;7.0;2.0;6.0;1.0;1.0;1.0
CHST2;4.0;9.0;3.0;7.0;3.0;8.0;1.0;3.0;1.0
CHST3;2.0;4.0;2.0;3.0;1.0;3.0;1.0;1.0;1.0
CHST4;3.0;3.0;1.0;3.0;2.0;3.0;0.0;3.0;0.0
CHST5;12.0;22.0;12.0;17.0;5.0;17.0;0.0;15.0;2.0
CHST6;12.0;22.0;12.0;17.0;5.0;17.0;0.0;15.0;2.0
CHST7;1.0;8.0;0.0;8.0;1.0;8.0;0.0;1.0;0.0
CHST8;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
CHSY1;1.0;11.0;2.0;9.0;1.0;9.0;1.0;1.0;1.0
CHSY3;0.0;12.0;0.0;12.0;0.0;10.0;0.0;0.0;2.0
CHTF18;2.0;5.0;3.0;4.0;0.0;7.0;0.0;0.0;0.0
CHTF8;1.0;2.0;1.0;2.0;0.0;3.0;0.0;0.0;0.0
CHTOP;3.0;10.0;1.0;10.0;2.0;9.0;1.0;1.0;2.0
CHUK;17.0;46.0;17.0;40.0;6.0;43.0;3.0;11.0;6.0
CIAO1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
CIAPIN1;3.0;14.0;3.0;13.0;1.0;14.0;0.0;2.0;1.0
CIB1;4.0;5.0;1.0;5.0;3.0;6.0;0.0;3.0;0.0
CIB2;4.0;6.0;2.0;6.0;2.0;7.0;0.0;2.0;1.0
CIB3;3.0;6.0;1.0;6.0;2.0;7.0;0.0;1.0;1.0
CIB4;4.0;7.0;3.0;6.0;2.0;7.0;0.0;4.0;0.0
CIDEA;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
CIITA;11.0;22.0;10.0;19.0;4.0;18.0;2.0;9.0;4.0
CIR1;1.0;4.0;1.0;3.0;1.0;4.0;1.0;0.0;0.0
CIRBP;1.0;2.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0
CISD1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
CISH;5.0;20.0;4.0;18.0;3.0;17.0;1.0;3.0;4.0
CIT;4.0;18.0;5.0;14.0;3.0;16.0;1.0;3.0;2.0
CITED1;4.0;18.0;3.0;18.0;1.0;16.0;1.0;1.0;4.0
CITED2;9.0;22.0;13.0;16.0;2.0;20.0;2.0;7.0;2.0
CITED4;2.0;6.0;1.0;6.0;1.0;5.0;0.0;2.0;1.0
CKAP5;8.0;28.0;9.0;24.0;3.0;21.0;0.0;10.0;5.0
CKB;3.0;11.0;3.0;10.0;1.0;9.0;0.0;3.0;2.0
CKM;2.0;3.0;1.0;2.0;2.0;4.0;0.0;1.0;0.0
CKS1B;4.0;18.0;6.0;15.0;1.0;18.0;0.0;2.0;2.0
CKS2;2.0;8.0;5.0;4.0;1.0;9.0;0.0;1.0;0.0
CLASP1;17.0;36.0;13.0;31.0;9.0;35.0;5.0;9.0;4.0
CLASP2;8.0;25.0;8.0;22.0;3.0;22.0;1.0;6.0;4.0
CLCF1;2.0;7.0;1.0;7.0;1.0;6.0;0.0;2.0;1.0
CLCNKA;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
CLCNKB;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
CLDN1;0.0;3.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0
CLDN10;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
CLDN11;0.0;4.0;0.0;4.0;0.0;3.0;0.0;0.0;1.0
CLDN14;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
CLDN15;0.0;3.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0
CLDN16;0.0;3.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0
CLDN17;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
CLDN18;0.0;4.0;0.0;4.0;0.0;3.0;0.0;0.0;1.0
CLDN19;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
CLDN2;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
CLDN20;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
CLDN22;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
CLDN23;0.0;5.0;0.0;5.0;0.0;4.0;0.0;0.0;1.0
CLDN24;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
CLDN25;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
CLDN3;0.0;3.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0
CLDN4;0.0;3.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0
CLDN5;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
CLDN6;1.0;2.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0
CLDN9;1.0;2.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0
CLEC12A;2.0;2.0;2.0;1.0;1.0;1.0;0.0;3.0;0.0
CLEC1B;8.0;30.0;4.0;29.0;5.0;25.0;1.0;6.0;6.0
CLEC3B;5.0;27.0;6.0;22.0;4.0;22.0;2.0;5.0;3.0
CLEC4C;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
CLEC4D;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
CLEC4E;3.0;18.0;1.0;18.0;2.0;17.0;0.0;2.0;2.0
CLEC4M;2.0;10.0;1.0;9.0;2.0;9.0;0.0;2.0;1.0
CLEC6A;3.0;18.0;1.0;18.0;2.0;16.0;0.0;3.0;2.0
CLEC7A;5.0;29.0;4.0;28.0;2.0;26.0;2.0;3.0;3.0
CLHC1;1.0;3.0;0.0;3.0;1.0;2.0;0.0;1.0;1.0
CLIC2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
CLIC4;2.0;6.0;1.0;6.0;1.0;4.0;1.0;1.0;2.0
CLINT1;2.0;14.0;3.0;13.0;0.0;12.0;0.0;1.0;3.0
CLIP1;7.0;32.0;11.0;24.0;4.0;29.0;2.0;4.0;4.0
CLIP2;0.0;8.0;3.0;5.0;0.0;7.0;0.0;1.0;0.0
CLIP3;5.0;11.0;2.0;11.0;3.0;12.0;1.0;2.0;1.0
CLIP4;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
CLK2;1.0;1.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0
CLK3;1.0;7.0;0.0;7.0;1.0;7.0;0.0;0.0;1.0
CLNS1A;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
CLOCK;10.0;10.0;6.0;10.0;4.0;11.0;2.0;5.0;2.0
CLP1;4.0;13.0;6.0;11.0;0.0;11.0;1.0;3.0;2.0
CLPB;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
CLPS;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
CLPX;0.0;3.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0
CLSPN;4.0;12.0;3.0;11.0;2.0;12.0;1.0;2.0;1.0
CLTA;6.0;33.0;10.0;27.0;2.0;31.0;2.0;3.0;3.0
CLTB;6.0;22.0;8.0;18.0;2.0;21.0;0.0;6.0;1.0
CLTC;8.0;19.0;8.0;15.0;4.0;21.0;1.0;4.0;1.0
CLU;9.0;143.0;19.0;132.0;1.0;119.0;0.0;5.0;28.0
CLUAP1;1.0;7.0;0.0;7.0;1.0;7.0;0.0;1.0;0.0
CLUH;7.0;7.0;4.0;6.0;4.0;11.0;2.0;1.0;0.0
CLVS1;2.0;9.0;1.0;10.0;0.0;7.0;0.0;1.0;3.0
CLVS2;3.0;4.0;2.0;4.0;1.0;3.0;0.0;3.0;1.0
CMA1;7.0;9.0;2.0;9.0;5.0;8.0;3.0;4.0;1.0
CMPK1;3.0;2.0;3.0;2.0;0.0;3.0;0.0;2.0;0.0
CMPK2;3.0;7.0;1.0;7.0;2.0;6.0;0.0;3.0;1.0
CMTM1;2.0;6.0;2.0;4.0;2.0;5.0;0.0;2.0;1.0
CMTM2;2.0;5.0;2.0;4.0;1.0;5.0;1.0;1.0;0.0
CMTM3;1.0;2.0;1.0;2.0;0.0;2.0;0.0;1.0;0.0
CNBP;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
CNDP1;12.0;12.0;4.0;12.0;8.0;7.0;4.0;8.0;5.0
CNDP2;13.0;14.0;6.0;13.0;8.0;8.0;4.0;9.0;6.0
CNEP1R1;12.0;39.0;12.0;33.0;6.0;30.0;1.0;14.0;6.0
CNGA1;1.0;5.0;1.0;5.0;0.0;4.0;0.0;1.0;1.0
CNGA2;4.0;14.0;3.0;12.0;3.0;14.0;2.0;0.0;2.0
CNGA3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
CNGA4;2.0;8.0;1.0;8.0;1.0;7.0;0.0;2.0;1.0
CNGB1;5.0;24.0;3.0;22.0;4.0;21.0;0.0;6.0;2.0
CNGB3;2.0;12.0;1.0;12.0;1.0;12.0;0.0;2.0;0.0
CNIH2;5.0;20.0;7.0;16.0;2.0;18.0;0.0;5.0;2.0
CNIH3;4.0;21.0;4.0;19.0;2.0;16.0;0.0;6.0;3.0
CNKSR1;5.0;22.0;3.0;20.0;4.0;19.0;0.0;6.0;2.0
CNKSR2;5.0;27.0;4.0;25.0;3.0;23.0;1.0;3.0;5.0
CNN2;2.0;4.0;1.0;3.0;2.0;4.0;0.0;2.0;0.0
CNN3;2.0;10.0;1.0;10.0;1.0;10.0;1.0;1.0;0.0
CNNM1;0.0;3.0;0.0;3.0;0.0;2.0;0.0;0.0;1.0
CNNM2;3.0;1.0;2.0;1.0;1.0;1.0;0.0;3.0;0.0
CNNM4;0.0;3.0;1.0;2.0;0.0;2.0;0.0;1.0;0.0
CNOT1;7.0;25.0;6.0;23.0;3.0;22.0;1.0;5.0;4.0
CNOT10;8.0;12.0;5.0;11.0;4.0;12.0;3.0;4.0;1.0
CNOT11;1.0;12.0;3.0;10.0;0.0;10.0;0.0;2.0;1.0
CNOT2;1.0;12.0;3.0;9.0;1.0;11.0;0.0;1.0;1.0
CNOT3;6.0;11.0;5.0;10.0;2.0;12.0;1.0;2.0;2.0
CNOT4;5.0;24.0;6.0;21.0;2.0;20.0;1.0;4.0;4.0
CNOT6;4.0;11.0;3.0;10.0;2.0;13.0;0.0;2.0;0.0
CNOT7;5.0;55.0;4.0;53.0;3.0;46.0;0.0;2.0;12.0
CNOT8;2.0;11.0;3.0;10.0;0.0;12.0;0.0;0.0;1.0
CNPY3;0.0;5.0;1.0;4.0;0.0;5.0;0.0;0.0;0.0
CNR1;28.0;61.0;21.0;53.0;15.0;45.0;10.0;20.0;14.0
CNR2;5.0;18.0;2.0;17.0;4.0;14.0;3.0;3.0;3.0
CNST;2.0;4.0;2.0;4.0;0.0;3.0;1.0;2.0;0.0
CNTD2;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
CNTF;1.0;8.0;2.0;7.0;0.0;6.0;0.0;1.0;2.0
CNTFR;3.0;14.0;3.0;13.0;1.0;13.0;1.0;1.0;2.0
CNTN1;0.0;8.0;0.0;8.0;0.0;7.0;0.0;0.0;1.0
CNTN2;0.0;9.0;2.0;7.0;0.0;5.0;0.0;2.0;2.0
CNTN6;1.0;10.0;0.0;10.0;1.0;10.0;0.0;1.0;0.0
CNTNAP1;2.0;4.0;0.0;4.0;2.0;4.0;2.0;0.0;0.0
CNTNAP2;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
CNTRL;12.0;37.0;14.0;30.0;5.0;37.0;1.0;7.0;4.0
COASY;0.0;6.0;2.0;4.0;0.0;4.0;0.0;1.0;1.0
COBL;1.0;2.0;0.0;2.0;1.0;1.0;0.0;1.0;1.0
COCH;1.0;4.0;0.0;4.0;1.0;3.0;1.0;0.0;1.0
COG1;3.0;16.0;1.0;15.0;3.0;15.0;1.0;1.0;2.0
COG2;4.0;24.0;3.0;23.0;2.0;18.0;0.0;6.0;4.0
COG3;32.0;60.0;4.0;63.0;25.0;52.0;14.0;10.0;16.0
COG4;17.0;49.0;9.0;47.0;10.0;35.0;1.0;18.0;12.0
COG5;15.0;39.0;11.0;36.0;7.0;34.0;6.0;8.0;6.0
COG6;26.0;57.0;3.0;60.0;20.0;48.0;13.0;7.0;15.0
COG7;5.0;22.0;3.0;21.0;3.0;19.0;2.0;4.0;2.0
COL10A1;14.0;26.0;10.0;24.0;6.0;24.0;2.0;11.0;3.0
COL11A1;7.0;18.0;5.0;18.0;2.0;15.0;2.0;4.0;4.0
COL12A1;12.0;18.0;9.0;15.0;6.0;15.0;3.0;9.0;3.0
COL13A1;4.0;14.0;4.0;12.0;2.0;12.0;1.0;2.0;3.0
COL14A1;13.0;36.0;17.0;27.0;5.0;34.0;2.0;11.0;2.0
COL15A1;6.0;19.0;5.0;17.0;3.0;16.0;2.0;5.0;2.0
COL16A1;5.0;13.0;3.0;12.0;3.0;12.0;0.0;5.0;1.0
COL17A1;8.0;16.0;5.0;14.0;5.0;11.0;2.0;5.0;6.0
COL18A1;7.0;28.0;8.0;22.0;5.0;23.0;2.0;6.0;4.0
COL1A1;3.0;16.0;3.0;13.0;3.0;15.0;2.0;0.0;2.0
COL1A2;21.0;53.0;24.0;41.0;9.0;47.0;6.0;16.0;5.0
COL20A1;5.0;8.0;5.0;6.0;2.0;8.0;2.0;3.0;0.0
COL21A1;5.0;14.0;6.0;12.0;1.0;10.0;1.0;5.0;3.0
COL22A1;11.0;32.0;13.0;25.0;5.0;31.0;1.0;9.0;2.0
COL23A1;3.0;7.0;3.0;6.0;1.0;6.0;0.0;3.0;1.0
COL24A1;7.0;20.0;8.0;17.0;2.0;17.0;1.0;7.0;2.0
COL25A1;5.0;7.0;4.0;5.0;3.0;4.0;2.0;4.0;2.0
COL27A1;7.0;19.0;5.0;17.0;4.0;16.0;2.0;6.0;2.0
COL28A1;9.0;18.0;11.0;11.0;5.0;16.0;3.0;8.0;0.0
COL2A1;4.0;22.0;7.0;16.0;3.0;20.0;1.0;3.0;2.0
COL3A1;7.0;17.0;5.0;15.0;4.0;17.0;1.0;5.0;1.0
COL4A1;13.0;27.0;6.0;24.0;10.0;24.0;8.0;3.0;5.0
COL4A2;14.0;29.0;6.0;26.0;11.0;26.0;8.0;4.0;5.0
COL4A3;5.0;15.0;2.0;15.0;3.0;14.0;1.0;3.0;2.0
COL4A3BP;0.0;6.0;2.0;4.0;0.0;6.0;0.0;0.0;0.0
COL4A4;4.0;16.0;2.0;16.0;2.0;15.0;1.0;2.0;2.0
COL4A5;8.0;22.0;3.0;22.0;5.0;21.0;1.0;4.0;4.0
COL4A6;7.0;21.0;3.0;21.0;4.0;20.0;1.0;3.0;4.0
COL5A1;10.0;22.0;9.0;19.0;4.0;18.0;3.0;7.0;4.0
COL5A2;7.0;9.0;3.0;8.0;5.0;9.0;1.0;6.0;0.0
COL5A3;4.0;7.0;1.0;6.0;4.0;7.0;1.0;3.0;0.0
COL6A1;6.0;23.0;5.0;19.0;5.0;17.0;2.0;6.0;4.0
COL6A2;5.0;22.0;5.0;18.0;4.0;16.0;2.0;5.0;4.0
COL6A3;4.0;17.0;2.0;17.0;2.0;14.0;0.0;3.0;4.0
COL6A5;13.0;37.0;9.0;34.0;7.0;32.0;3.0;8.0;7.0
COL6A6;12.0;36.0;9.0;32.0;7.0;31.0;3.0;8.0;6.0
COL7A1;9.0;27.0;8.0;22.0;6.0;25.0;3.0;5.0;3.0
COL8A1;7.0;15.0;5.0;13.0;4.0;14.0;2.0;4.0;2.0
COL8A2;5.0;7.0;3.0;7.0;2.0;7.0;1.0;3.0;1.0
COL9A1;16.0;34.0;13.0;29.0;8.0;28.0;3.0;12.0;7.0
COL9A2;4.0;15.0;4.0;13.0;2.0;15.0;1.0;2.0;1.0
COL9A3;8.0;14.0;7.0;11.0;4.0;13.0;3.0;4.0;2.0
COLEC10;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
COLEC11;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
COLEC12;3.0;12.0;3.0;11.0;1.0;11.0;1.0;2.0;1.0
COLGALT1;3.0;6.0;0.0;6.0;3.0;6.0;0.0;3.0;0.0
COLGALT2;4.0;7.0;1.0;6.0;4.0;5.0;0.0;6.0;0.0
COMMD1;1.0;5.0;0.0;5.0;1.0;4.0;0.0;1.0;1.0
COMMD3;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
COMMD4;5.0;5.0;3.0;5.0;2.0;7.0;1.0;2.0;0.0
COMMD5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
COMMD6;3.0;0.0;1.0;0.0;2.0;1.0;0.0;2.0;0.0
COMP;5.0;11.0;1.0;10.0;5.0;11.0;2.0;2.0;1.0
COMT;4.0;9.0;4.0;7.0;2.0;7.0;2.0;3.0;1.0
COMTD1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
COPA;7.0;22.0;4.0;20.0;5.0;19.0;2.0;6.0;2.0
COPB1;4.0;21.0;5.0;18.0;2.0;18.0;1.0;4.0;2.0
COPB2;10.0;30.0;5.0;28.0;7.0;26.0;3.0;7.0;4.0
COPE;3.0;15.0;0.0;15.0;3.0;15.0;1.0;1.0;1.0
COPG1;10.0;30.0;5.0;28.0;7.0;26.0;3.0;7.0;4.0
COPRS;3.0;8.0;4.0;6.0;1.0;8.0;0.0;2.0;1.0
COPS2;8.0;30.0;4.0;30.0;4.0;28.0;3.0;3.0;4.0
COPS3;11.0;31.0;7.0;29.0;6.0;29.0;4.0;4.0;5.0
COPS4;3.0;18.0;2.0;18.0;1.0;16.0;1.0;1.0;3.0
COPS5;19.0;72.0;27.0;59.0;5.0;74.0;1.0;11.0;5.0
COPS6;12.0;43.0;15.0;36.0;4.0;38.0;5.0;6.0;6.0
COPS7A;3.0;39.0;4.0;36.0;2.0;33.0;0.0;3.0;6.0
COPS7B;7.0;19.0;6.0;18.0;2.0;20.0;0.0;3.0;3.0
COPS8;5.0;22.0;4.0;21.0;2.0;20.0;0.0;3.0;4.0
COPZ1;1.0;15.0;2.0;13.0;1.0;14.0;0.0;1.0;1.0
COQ2;0.0;8.0;2.0;6.0;0.0;6.0;0.0;1.0;1.0
CORIN;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
CORO1C;3.0;18.0;3.0;16.0;2.0;16.0;1.0;2.0;2.0
CORT;6.0;21.0;5.0;18.0;4.0;17.0;3.0;4.0;3.0
COTL1;5.0;13.0;3.0;13.0;2.0;10.0;0.0;4.0;4.0
COX11;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
COX14;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
COX15;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
COX17;1.0;5.0;2.0;4.0;0.0;3.0;0.0;2.0;1.0
COX18;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
COX19;0.0;8.0;3.0;5.0;0.0;7.0;0.0;1.0;0.0
COX4I1;4.0;3.0;2.0;3.0;2.0;3.0;0.0;4.0;0.0
COX5A;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
COX6A1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
COX6C;2.0;4.0;2.0;4.0;0.0;4.0;0.0;2.0;0.0
COX7A2L;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
COX7B;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
COX7C;0.0;4.0;0.0;4.0;0.0;2.0;0.0;0.0;2.0
COX8A;1.0;3.0;1.0;3.0;0.0;2.0;0.0;1.0;1.0
COX8C;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
CP;6.0;13.0;3.0;12.0;4.0;13.0;1.0;4.0;1.0
CPA1;0.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
CPA3;4.0;5.0;2.0;5.0;2.0;4.0;0.0;4.0;1.0
CPA4;2.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0
CPB1;4.0;5.0;2.0;5.0;2.0;4.0;0.0;4.0;1.0
CPB2;22.0;26.0;4.0;24.0;20.0;24.0;14.0;6.0;4.0
CPD;6.0;14.0;3.0;14.0;3.0;13.0;1.0;3.0;3.0
CPE;1.0;8.0;0.0;8.0;1.0;8.0;1.0;0.0;0.0
CPEB2;2.0;6.0;1.0;5.0;2.0;7.0;0.0;1.0;0.0
CPEB3;4.0;12.0;3.0;10.0;3.0;11.0;1.0;3.0;1.0
CPEB4;2.0;5.0;2.0;4.0;1.0;6.0;0.0;1.0;0.0
CPLX1;5.0;18.0;7.0;14.0;2.0;14.0;1.0;6.0;2.0
CPLX2;2.0;10.0;3.0;8.0;1.0;8.0;0.0;3.0;1.0
CPLX3;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
CPLX4;2.0;5.0;2.0;5.0;0.0;1.0;0.0;2.0;4.0
CPN1;5.0;11.0;2.0;10.0;4.0;9.0;0.0;5.0;2.0
CPPED1;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
CPS1;4.0;7.0;2.0;6.0;3.0;7.0;1.0;3.0;0.0
CPSF2;8.0;25.0;6.0;25.0;2.0;23.0;2.0;4.0;4.0
CPSF3;4.0;19.0;6.0;16.0;1.0;17.0;1.0;3.0;2.0
CPSF4;9.0;36.0;11.0;32.0;2.0;31.0;3.0;5.0;6.0
CPSF4L;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
CPSF6;3.0;18.0;4.0;14.0;3.0;16.0;1.0;3.0;1.0
CPSF7;3.0;14.0;4.0;13.0;0.0;12.0;1.0;2.0;2.0
CPT1A;10.0;21.0;11.0;18.0;2.0;23.0;0.0;7.0;1.0
CPT1B;1.0;11.0;3.0;8.0;1.0;10.0;1.0;0.0;1.0
CPT1C;4.0;6.0;3.0;5.0;2.0;6.0;1.0;2.0;1.0
CPT2;5.0;13.0;9.0;8.0;1.0;10.0;1.0;6.0;1.0
CR1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
CR2;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
CRABP1;4.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0
CRABP2;2.0;8.0;2.0;6.0;2.0;6.0;2.0;1.0;1.0
CRADD;5.0;8.0;3.0;7.0;3.0;7.0;1.0;4.0;1.0
CRAT;2.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
CRBN;3.0;10.0;3.0;9.0;1.0;12.0;0.0;1.0;0.0
CRCP;5.0;15.0;5.0;13.0;2.0;13.0;4.0;0.0;3.0
CREB1;3.0;21.0;6.0;16.0;2.0;19.0;1.0;4.0;0.0
CREB3;8.0;29.0;7.0;27.0;3.0;29.0;2.0;3.0;3.0
CREB3L2;18.0;46.0;19.0;38.0;7.0;41.0;7.0;11.0;5.0
CREB3L3;5.0;26.0;3.0;24.0;4.0;24.0;1.0;3.0;3.0
CREB3L4;8.0;21.0;5.0;21.0;3.0;20.0;3.0;3.0;3.0
CREB5;20.0;45.0;20.0;37.0;8.0;41.0;8.0;12.0;4.0
CREBBP;15.0;32.0;18.0;24.0;5.0;31.0;2.0;11.0;3.0
CREM;8.0;29.0;9.0;25.0;3.0;28.0;2.0;5.0;2.0
CRH;6.0;38.0;7.0;34.0;3.0;37.0;2.0;4.0;1.0
CRHR1;5.0;13.0;1.0;14.0;3.0;12.0;2.0;1.0;3.0
CRHR2;16.0;19.0;13.0;15.0;7.0;15.0;7.0;10.0;3.0
CRIM1;0.0;3.0;0.0;3.0;0.0;2.0;0.0;0.0;1.0
CRIP1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
CRISP2;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
CRK;21.0;47.0;22.0;37.0;9.0;45.0;4.0;13.0;6.0
CRKL;11.0;34.0;11.0;28.0;6.0;34.0;3.0;5.0;3.0
CRLF1;3.0;3.0;1.0;3.0;2.0;3.0;0.0;2.0;1.0
CRLF2;5.0;14.0;4.0;13.0;2.0;14.0;0.0;2.0;3.0
CRMP1;5.0;7.0;2.0;7.0;3.0;8.0;0.0;3.0;1.0
CRNKL1;3.0;16.0;5.0;14.0;0.0;18.0;0.0;1.0;0.0
CRP;3.0;2.0;1.0;2.0;2.0;3.0;2.0;0.0;0.0
CRTAP;7.0;7.0;3.0;7.0;4.0;7.0;1.0;5.0;1.0
CRTC1;2.0;9.0;0.0;9.0;2.0;8.0;1.0;1.0;1.0
CRTC2;7.0;15.0;4.0;15.0;3.0;15.0;3.0;3.0;1.0
CRTC3;4.0;11.0;2.0;12.0;1.0;10.0;1.0;2.0;2.0
CRY1;2.0;22.0;5.0;18.0;1.0;18.0;0.0;2.0;4.0
CRY2;4.0;18.0;2.0;18.0;2.0;13.0;0.0;5.0;4.0
CRYL1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
CRYZ;2.0;13.0;3.0;12.0;0.0;9.0;0.0;3.0;3.0
CS;6.0;11.0;5.0;9.0;3.0;11.0;0.0;5.0;1.0
CSAD;5.0;7.0;6.0;4.0;2.0;7.0;0.0;5.0;0.0
CSDE1;1.0;8.0;0.0;8.0;1.0;7.0;0.0;1.0;1.0
CSE1L;2.0;7.0;1.0;6.0;2.0;8.0;1.0;0.0;0.0
CSF1;4.0;21.0;5.0;17.0;3.0;18.0;0.0;6.0;1.0
CSF1R;4.0;23.0;5.0;21.0;1.0;21.0;0.0;4.0;2.0
CSF2;8.0;30.0;10.0;26.0;2.0;30.0;1.0;5.0;2.0
CSF2RA;8.0;28.0;6.0;27.0;3.0;26.0;1.0;2.0;7.0
CSF2RB;8.0;28.0;6.0;25.0;5.0;28.0;2.0;4.0;2.0
CSF3;4.0;9.0;3.0;8.0;2.0;9.0;1.0;1.0;2.0
CSF3R;1.0;7.0;1.0;7.0;0.0;7.0;0.0;1.0;0.0
CSGALNACT2;1.0;7.0;1.0;6.0;1.0;6.0;1.0;0.0;1.0
CSH1;5.0;15.0;4.0;14.0;2.0;17.0;1.0;1.0;1.0
