driver;Driver_2_cluster_label_2.0;Driver_2_cluster_label_2.1;Driver_3_cluster_label_3.0;Driver_3_cluster_label_3.1;Driver_3_cluster_label_3.2;Driver_4_cluster_label_4.0;Driver_4_cluster_label_4.1;Driver_4_cluster_label_4.2;Driver_4_cluster_label_4.3
MAVS;1.0;25.0;1.0;24.0;1.0;1.0;0.0;0.0;25.0
MAX;12.0;92.0;3.0;90.0;11.0;11.0;1.0;1.0;91.0
MAZ;7.0;67.0;1.0;67.0;6.0;6.0;1.0;0.0;67.0
MB;6.0;40.0;1.0;40.0;5.0;5.0;1.0;0.0;40.0
MBD2;6.0;56.0;1.0;55.0;6.0;6.0;0.0;0.0;56.0
MBD3;11.0;78.0;2.0;77.0;10.0;10.0;1.0;1.0;77.0
MBD3L1;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
MBD3L2;7.0;33.0;2.0;32.0;6.0;6.0;1.0;0.0;33.0
MBL2;11.0;69.0;2.0;68.0;10.0;10.0;1.0;0.0;69.0
MBP;1.0;19.0;1.0;19.0;0.0;0.0;1.0;0.0;19.0
MBTPS1;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
MBTPS2;3.0;16.0;0.0;16.0;3.0;3.0;0.0;0.0;16.0
MC1R;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MC2R;10.0;84.0;2.0;83.0;9.0;9.0;1.0;0.0;84.0
MC3R;4.0;28.0;1.0;27.0;4.0;4.0;0.0;1.0;27.0
MC4R;9.0;60.0;1.0;60.0;8.0;8.0;1.0;0.0;60.0
MC5R;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
MCC;7.0;60.0;2.0;58.0;7.0;7.0;0.0;1.0;59.0
MCCC1;3.0;17.0;0.0;17.0;3.0;3.0;0.0;0.0;17.0
MCCC2;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0
MCF2;5.0;26.0;1.0;26.0;4.0;4.0;1.0;0.0;26.0
MCF2L;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MCFD2;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
MCL1;1.0;18.0;1.0;17.0;1.0;1.0;0.0;1.0;17.0
MCM10;11.0;74.0;1.0;73.0;11.0;11.0;0.0;0.0;74.0
MCM2;11.0;80.0;2.0;79.0;10.0;10.0;1.0;0.0;80.0
MCM3;3.0;27.0;1.0;26.0;3.0;3.0;0.0;1.0;26.0
MCM4;9.0;67.0;2.0;65.0;9.0;9.0;0.0;1.0;66.0
MCM5;11.0;90.0;3.0;88.0;10.0;10.0;1.0;1.0;89.0
MCM6;2.0;32.0;1.0;32.0;1.0;1.0;1.0;0.0;32.0
MCM7;5.0;41.0;2.0;39.0;5.0;5.0;0.0;1.0;40.0
MCM8;0.0;3.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0
MDC1;2.0;4.0;0.0;4.0;2.0;2.0;0.0;0.0;4.0
MDFI;9.0;84.0;3.0;82.0;8.0;8.0;1.0;1.0;83.0
MDFIC;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
MDH1;6.0;26.0;1.0;26.0;5.0;5.0;1.0;0.0;26.0
MDH2;1.0;10.0;0.0;10.0;1.0;1.0;0.0;0.0;10.0
MDK;4.0;23.0;1.0;23.0;3.0;3.0;1.0;0.0;23.0
MDM2;7.0;29.0;0.0;29.0;7.0;7.0;0.0;0.0;29.0
MDM4;0.0;15.0;0.0;15.0;0.0;0.0;0.0;0.0;15.0
ME1;1.0;6.0;1.0;6.0;0.0;0.0;1.0;0.0;6.0
ME2;6.0;45.0;2.0;43.0;6.0;6.0;0.0;1.0;44.0
MECP2;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
MED1;7.0;63.0;2.0;62.0;6.0;6.0;1.0;0.0;63.0
MED12L;3.0;30.0;1.0;29.0;3.0;3.0;0.0;1.0;29.0
MED13;9.0;63.0;3.0;61.0;8.0;8.0;1.0;1.0;62.0
MED13L;1.0;32.0;1.0;31.0;1.0;1.0;0.0;0.0;32.0
MED14;0.0;15.0;0.0;15.0;0.0;0.0;0.0;0.0;15.0
MED15;1.0;16.0;0.0;16.0;1.0;1.0;0.0;0.0;16.0
MED16;0.0;15.0;1.0;14.0;0.0;0.0;0.0;1.0;14.0
MED17;2.0;37.0;0.0;37.0;2.0;2.0;0.0;0.0;37.0
MED18;2.0;6.0;1.0;6.0;1.0;1.0;1.0;0.0;6.0
MED20;4.0;33.0;0.0;33.0;4.0;4.0;0.0;0.0;33.0
MED21;1.0;33.0;0.0;33.0;1.0;1.0;0.0;0.0;33.0
MED22;1.0;10.0;0.0;10.0;1.0;1.0;0.0;0.0;10.0
MED23;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
MED26;10.0;47.0;2.0;46.0;9.0;9.0;1.0;1.0;46.0
MED27;3.0;51.0;1.0;50.0;3.0;3.0;0.0;0.0;51.0
MED28;12.0;81.0;3.0;79.0;11.0;11.0;1.0;1.0;80.0
MED29;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
MED30;1.0;5.0;0.0;5.0;1.0;1.0;0.0;0.0;5.0
MED31;3.0;23.0;1.0;22.0;3.0;3.0;0.0;0.0;23.0
MED4;2.0;12.0;0.0;12.0;2.0;2.0;0.0;0.0;12.0
MED6;12.0;89.0;3.0;87.0;11.0;11.0;1.0;1.0;88.0
MED7;11.0;83.0;3.0;81.0;10.0;10.0;1.0;1.0;82.0
MED8;3.0;20.0;1.0;20.0;2.0;2.0;1.0;0.0;20.0
MEF2A;6.0;55.0;1.0;54.0;6.0;6.0;0.0;1.0;54.0
MEF2B;8.0;63.0;1.0;63.0;7.0;7.0;1.0;0.0;63.0
MEF2C;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
MEF2D;9.0;73.0;2.0;71.0;9.0;9.0;0.0;1.0;72.0
MEGF9;3.0;41.0;0.0;41.0;3.0;3.0;0.0;0.0;41.0
MEIS1;12.0;90.0;3.0;88.0;11.0;11.0;1.0;1.0;89.0
MEIS2;11.0;71.0;3.0;69.0;10.0;10.0;1.0;1.0;70.0
MEIS3;3.0;28.0;1.0;27.0;3.0;3.0;0.0;0.0;28.0
MELK;10.0;74.0;3.0;72.0;9.0;9.0;1.0;1.0;73.0
MEN1;3.0;19.0;1.0;18.0;3.0;3.0;0.0;0.0;19.0
MEOX1;2.0;2.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0
MEOX2;1.0;32.0;2.0;31.0;0.0;0.0;1.0;0.0;32.0
MEP1A;1.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;3.0
MEP1B;11.0;87.0;3.0;85.0;10.0;10.0;1.0;1.0;86.0
MERTK;2.0;17.0;0.0;17.0;2.0;2.0;0.0;0.0;17.0
MET;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
METAP2;10.0;76.0;3.0;74.0;9.0;9.0;1.0;1.0;75.0
METTL3;3.0;40.0;0.0;40.0;3.0;3.0;0.0;0.0;40.0
MFAP2;0.0;13.0;1.0;12.0;0.0;0.0;0.0;0.0;13.0
MFGE8;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0
MFNG;3.0;18.0;2.0;17.0;2.0;2.0;1.0;0.0;18.0
MFRP;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
MGAM;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
MGAT1;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
MGEA5;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
MGP;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
MGRN1;1.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0
MIB1;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
MIB2;5.0;39.0;1.0;38.0;5.0;5.0;0.0;0.0;39.0
MICA;1.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0
MICAL1;1.0;11.0;0.0;11.0;1.0;1.0;0.0;0.0;11.0
MICALL1;12.0;88.0;3.0;86.0;11.0;11.0;1.0;1.0;87.0
MID1;5.0;32.0;0.0;32.0;5.0;5.0;0.0;0.0;32.0
MID1IP1;3.0;16.0;1.0;15.0;3.0;3.0;0.0;1.0;15.0
MID2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MIF;5.0;17.0;0.0;17.0;5.0;5.0;0.0;0.0;17.0
MINK1;1.0;10.0;1.0;9.0;1.0;1.0;0.0;0.0;10.0
MIP;12.0;91.0;2.0;90.0;11.0;11.0;1.0;1.0;90.0
MIS12;3.0;19.0;0.0;19.0;3.0;3.0;0.0;0.0;19.0
MITD1;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
MITF;6.0;58.0;3.0;56.0;5.0;5.0;1.0;1.0;57.0
MKI67;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
MKL1;2.0;27.0;0.0;27.0;2.0;2.0;0.0;0.0;27.0
MKL2;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
MKNK1;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
MKNK2;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
MLC1;1.0;8.0;0.0;8.0;1.0;1.0;0.0;0.0;8.0
MLLT1;3.0;30.0;0.0;30.0;3.0;3.0;0.0;0.0;30.0
MLLT3;0.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;3.0
MLN;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MLNR;4.0;22.0;1.0;22.0;3.0;3.0;1.0;0.0;22.0
MLST8;2.0;5.0;0.0;5.0;2.0;2.0;0.0;0.0;5.0
MLX;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MLXIPL;12.0;88.0;3.0;86.0;11.0;11.0;1.0;1.0;87.0
MME;6.0;23.0;0.0;23.0;6.0;6.0;0.0;0.0;23.0
MMP1;12.0;80.0;3.0;78.0;11.0;11.0;1.0;1.0;79.0
MMP12;7.0;59.0;1.0;58.0;7.0;7.0;0.0;0.0;59.0
MMP13;7.0;62.0;2.0;60.0;7.0;7.0;0.0;1.0;61.0
MMP14;3.0;13.0;1.0;13.0;2.0;2.0;1.0;0.0;13.0
MMP15;12.0;89.0;3.0;87.0;11.0;11.0;1.0;1.0;88.0
MMP16;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
MMP19;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
MMP2;5.0;55.0;3.0;53.0;4.0;4.0;1.0;1.0;54.0
MMP20;3.0;9.0;0.0;9.0;3.0;3.0;0.0;0.0;9.0
MMP23A;1.0;6.0;0.0;6.0;1.0;1.0;0.0;0.0;6.0
MMP24;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
MMP25;2.0;20.0;2.0;19.0;1.0;1.0;1.0;0.0;20.0
MMP26;5.0;23.0;1.0;22.0;5.0;5.0;0.0;0.0;23.0
MMP27;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
MMP3;10.0;66.0;1.0;66.0;9.0;9.0;1.0;0.0;66.0
MMP7;3.0;51.0;0.0;51.0;3.0;3.0;0.0;0.0;51.0
MMP8;4.0;49.0;2.0;48.0;3.0;3.0;1.0;0.0;49.0
MMP9;10.0;78.0;3.0;76.0;9.0;9.0;1.0;1.0;77.0
MMRN1;2.0;29.0;2.0;28.0;1.0;1.0;1.0;0.0;29.0
MMS19;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
MNAT1;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
MNDA;1.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;3.0
MOAP1;1.0;9.0;0.0;9.0;1.0;1.0;0.0;0.0;9.0
MORF4L1;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
MORF4L2;1.0;19.0;0.0;19.0;1.0;1.0;0.0;0.0;19.0
MOS;3.0;26.0;1.0;25.0;3.0;3.0;0.0;0.0;26.0
MPG;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0
MPHOSPH10;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
MPL;6.0;43.0;2.0;41.0;6.0;6.0;0.0;1.0;42.0
MPO;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
MPP1;8.0;53.0;0.0;53.0;8.0;8.0;0.0;0.0;53.0
MPP2;1.0;7.0;0.0;7.0;1.0;1.0;0.0;0.0;7.0
MPP3;3.0;37.0;0.0;37.0;3.0;3.0;0.0;0.0;37.0
MPP4;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
MPP5;5.0;30.0;3.0;28.0;4.0;4.0;1.0;1.0;29.0
MPP6;6.0;26.0;2.0;25.0;5.0;5.0;1.0;1.0;25.0
MPST;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
MPZ;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
MRAS;10.0;77.0;3.0;75.0;9.0;9.0;1.0;1.0;76.0
MRC1;6.0;29.0;1.0;28.0;6.0;6.0;0.0;0.0;29.0
MRGBP;0.0;6.0;1.0;5.0;0.0;0.0;0.0;1.0;5.0
MRPL12;1.0;28.0;1.0;28.0;0.0;0.0;1.0;0.0;28.0
MRPL23;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
MRPS11;0.0;14.0;0.0;14.0;0.0;0.0;0.0;0.0;14.0
MRPS12;3.0;18.0;0.0;18.0;3.0;3.0;0.0;0.0;18.0
MRPS7;1.0;8.0;0.0;8.0;1.0;1.0;0.0;0.0;8.0
MS4A1;1.0;4.0;1.0;3.0;1.0;1.0;0.0;0.0;4.0
MS4A2;9.0;85.0;3.0;83.0;8.0;8.0;1.0;1.0;84.0
MSC;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
MSH2;9.0;71.0;2.0;70.0;8.0;8.0;1.0;0.0;71.0
MSH3;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
MSH4;11.0;67.0;2.0;66.0;10.0;10.0;1.0;0.0;67.0
MSH5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MSH6;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
MSI1;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
MSN;6.0;53.0;1.0;52.0;6.0;6.0;0.0;1.0;52.0
MST1;11.0;67.0;3.0;65.0;10.0;10.0;1.0;1.0;66.0
MST1R;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
MSX1;8.0;59.0;3.0;57.0;7.0;7.0;1.0;1.0;58.0
MSX2;1.0;8.0;1.0;8.0;0.0;0.0;1.0;0.0;8.0
MT1E;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
MT1F;1.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0
MT1G;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
MT1H;3.0;28.0;1.0;27.0;3.0;3.0;0.0;1.0;27.0
MT1M;5.0;31.0;2.0;30.0;4.0;4.0;1.0;0.0;31.0
MT1X;11.0;78.0;3.0;76.0;10.0;10.0;1.0;1.0;77.0
MT2A;1.0;6.0;0.0;6.0;1.0;1.0;0.0;0.0;6.0
MTA1;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
MTA2;12.0;87.0;3.0;85.0;11.0;11.0;1.0;1.0;86.0
MTA3;10.0;55.0;2.0;54.0;9.0;9.0;1.0;0.0;55.0
MTCH2;2.0;15.0;0.0;15.0;2.0;2.0;0.0;0.0;15.0
MTDH;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0
MTHFD1;11.0;72.0;3.0;70.0;10.0;10.0;1.0;1.0;71.0
MTHFD1L;4.0;16.0;0.0;16.0;4.0;4.0;0.0;0.0;16.0
MTHFD2;1.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;2.0
MTMR2;0.0;13.0;0.0;13.0;0.0;0.0;0.0;0.0;13.0
MTMR8;8.0;35.0;2.0;34.0;7.0;7.0;1.0;0.0;35.0
MTMR9;2.0;46.0;1.0;45.0;2.0;2.0;0.0;1.0;45.0
MTNR1B;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MTOR;2.0;24.0;0.0;24.0;2.0;2.0;0.0;0.0;24.0
MTTP;1.0;11.0;0.0;11.0;1.0;1.0;0.0;0.0;11.0
MTX1;4.0;30.0;3.0;28.0;3.0;3.0;1.0;1.0;29.0
MTX2;5.0;40.0;0.0;40.0;5.0;5.0;0.0;0.0;40.0
MUC7;1.0;8.0;0.0;8.0;1.0;1.0;0.0;0.0;8.0
MUSK;8.0;62.0;2.0;61.0;7.0;7.0;1.0;0.0;62.0
MVD;9.0;54.0;1.0;53.0;9.0;9.0;0.0;1.0;53.0
MVK;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
MVP;3.0;10.0;0.0;10.0;3.0;3.0;0.0;0.0;10.0
MX1;3.0;19.0;1.0;18.0;3.0;3.0;0.0;1.0;18.0
MX2;1.0;10.0;1.0;10.0;0.0;0.0;1.0;0.0;10.0
MXD1;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
MXRA5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MYB;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
MYBL1;5.0;46.0;0.0;46.0;5.0;5.0;0.0;0.0;46.0
MYBL2;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
MYBPC1;9.0;77.0;3.0;75.0;8.0;8.0;1.0;1.0;76.0
MYBPC2;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
MYBPC3;11.0;92.0;3.0;90.0;10.0;10.0;1.0;1.0;91.0
MYC;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
MYCBP;3.0;21.0;0.0;21.0;3.0;3.0;0.0;0.0;21.0
MYCBPAP;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MYCN;2.0;4.0;1.0;4.0;1.0;1.0;1.0;0.0;4.0
MYD88;2.0;23.0;1.0;22.0;2.0;2.0;0.0;0.0;23.0
MYF5;2.0;17.0;0.0;17.0;2.0;2.0;0.0;0.0;17.0
MYF6;3.0;18.0;1.0;17.0;3.0;3.0;0.0;1.0;17.0
MYH1;1.0;5.0;0.0;5.0;1.0;1.0;0.0;0.0;5.0
MYH10;11.0;80.0;2.0;79.0;10.0;10.0;1.0;1.0;79.0
MYH13;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MYH14;2.0;29.0;0.0;29.0;2.0;2.0;0.0;0.0;29.0
MYH2;0.0;13.0;0.0;13.0;0.0;0.0;0.0;0.0;13.0
MYH3;3.0;9.0;0.0;9.0;3.0;3.0;0.0;0.0;9.0
MYH6;3.0;6.0;0.0;6.0;3.0;3.0;0.0;0.0;6.0
MYH8;12.0;92.0;3.0;90.0;11.0;11.0;1.0;1.0;91.0
MYH9;1.0;10.0;0.0;10.0;1.0;1.0;0.0;0.0;10.0
MYL1;9.0;68.0;2.0;67.0;8.0;8.0;1.0;0.0;68.0
MYL2;12.0;90.0;3.0;88.0;11.0;11.0;1.0;1.0;89.0
MYL3;12.0;89.0;3.0;87.0;11.0;11.0;1.0;1.0;88.0
MYL4;8.0;38.0;1.0;38.0;7.0;7.0;1.0;0.0;38.0
MYL5;1.0;7.0;0.0;7.0;1.0;1.0;0.0;0.0;7.0
MYL7;3.0;30.0;1.0;29.0;3.0;3.0;0.0;0.0;30.0
MYL9;12.0;90.0;3.0;88.0;11.0;11.0;1.0;1.0;89.0
MYLK;6.0;56.0;3.0;54.0;5.0;5.0;1.0;1.0;55.0
MYLK2;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
MYLK3;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
MYLPF;8.0;70.0;3.0;68.0;7.0;7.0;1.0;1.0;69.0
MYO15A;4.0;34.0;1.0;33.0;4.0;4.0;0.0;1.0;33.0
MYO18B;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
MYO1A;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
MYO1B;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MYO1C;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
MYO1E;3.0;24.0;1.0;23.0;3.0;3.0;0.0;0.0;24.0
MYO1F;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
MYO5A;6.0;67.0;3.0;65.0;5.0;5.0;1.0;1.0;66.0
MYO5B;4.0;10.0;0.0;10.0;4.0;4.0;0.0;0.0;10.0
MYO6;2.0;35.0;1.0;35.0;1.0;1.0;1.0;0.0;35.0
MYO7A;9.0;57.0;1.0;56.0;9.0;9.0;0.0;0.0;57.0
MYO9B;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MYOCD;1.0;13.0;0.0;13.0;1.0;1.0;0.0;0.0;13.0
MYOD1;12.0;92.0;3.0;90.0;11.0;11.0;1.0;1.0;91.0
MYOG;8.0;71.0;3.0;69.0;7.0;7.0;1.0;1.0;70.0
MYT1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
MZF1;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
NACA;6.0;47.0;2.0;46.0;5.0;5.0;1.0;1.0;46.0
NAE1;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
NAGA;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
NANOS1;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
NAP1L1;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
NAP1L2;12.0;89.0;3.0;87.0;11.0;11.0;1.0;1.0;88.0
NAP1L4;11.0;86.0;3.0;84.0;10.0;10.0;1.0;1.0;85.0
NAPA;5.0;39.0;1.0;38.0;5.0;5.0;0.0;0.0;39.0
NAPB;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
NAPSA;3.0;20.0;2.0;19.0;2.0;2.0;1.0;1.0;19.0
NASP;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
NAT1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
NBN;1.0;9.0;0.0;9.0;1.0;1.0;0.0;0.0;9.0
NCAM1;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
NCAM2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
NCAN;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
NCAPD2;0.0;11.0;0.0;11.0;0.0;0.0;0.0;0.0;11.0
NCAPG;1.0;14.0;0.0;14.0;1.0;1.0;0.0;0.0;14.0
NCAPH;3.0;8.0;0.0;8.0;3.0;3.0;0.0;0.0;8.0
NCBP1;2.0;20.0;0.0;20.0;2.0;2.0;0.0;0.0;20.0
NCBP2;5.0;31.0;1.0;30.0;5.0;5.0;0.0;1.0;30.0
NCF1;8.0;84.0;3.0;82.0;7.0;7.0;1.0;1.0;83.0
NCF2;7.0;70.0;2.0;68.0;7.0;7.0;0.0;1.0;69.0
NCF4;1.0;44.0;0.0;44.0;1.0;1.0;0.0;0.0;44.0
NCK1;10.0;75.0;3.0;73.0;9.0;9.0;1.0;1.0;74.0
NCK2;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
NCKAP1;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0
NCKAP1L;4.0;14.0;1.0;14.0;3.0;3.0;1.0;0.0;14.0
NCKIPSD;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
NCL;0.0;20.0;0.0;20.0;0.0;0.0;0.0;0.0;20.0
NCOA1;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
NCOA2;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
NCOA3;5.0;54.0;1.0;53.0;5.0;5.0;0.0;1.0;53.0
NCOA4;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
NCOA5;3.0;9.0;0.0;9.0;3.0;3.0;0.0;0.0;9.0
NCOA6;12.0;90.0;3.0;88.0;11.0;11.0;1.0;1.0;89.0
NCOA7;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
NCOR1;12.0;90.0;3.0;88.0;11.0;11.0;1.0;1.0;89.0
NCOR2;7.0;44.0;1.0;43.0;7.0;7.0;0.0;0.0;44.0
NCSTN;5.0;38.0;3.0;36.0;4.0;4.0;1.0;1.0;37.0
NDC80;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
NDEL1;2.0;11.0;0.0;11.0;2.0;2.0;0.0;0.0;11.0
NDN;11.0;79.0;3.0;77.0;10.0;10.0;1.0;1.0;78.0
NDRG3;1.0;9.0;0.0;9.0;1.0;1.0;0.0;0.0;9.0
NDRG4;3.0;14.0;0.0;14.0;3.0;3.0;0.0;0.0;14.0
NDUFA1;7.0;27.0;2.0;26.0;6.0;6.0;1.0;0.0;27.0
NDUFA10;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
NDUFA11;2.0;7.0;0.0;7.0;2.0;2.0;0.0;0.0;7.0
NDUFA12;2.0;16.0;1.0;15.0;2.0;2.0;0.0;1.0;15.0
NDUFA13;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
NDUFA2;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
NDUFA3;8.0;42.0;1.0;42.0;7.0;7.0;1.0;0.0;42.0
NDUFA4;12.0;81.0;2.0;80.0;11.0;11.0;1.0;1.0;80.0
NDUFA5;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
NDUFA6;9.0;68.0;3.0;66.0;8.0;8.0;1.0;1.0;67.0
NDUFA7;12.0;92.0;3.0;90.0;11.0;11.0;1.0;1.0;91.0
NDUFA8;2.0;27.0;1.0;26.0;2.0;2.0;0.0;0.0;27.0
NDUFA9;2.0;37.0;0.0;37.0;2.0;2.0;0.0;0.0;37.0
NDUFAB1;3.0;23.0;1.0;23.0;2.0;2.0;1.0;0.0;23.0
NDUFB1;12.0;90.0;3.0;88.0;11.0;11.0;1.0;1.0;89.0
NDUFB10;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0
NDUFB11;2.0;20.0;1.0;20.0;1.0;1.0;1.0;0.0;20.0
NDUFB2;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
NDUFB3;6.0;43.0;1.0;42.0;6.0;6.0;0.0;1.0;42.0
NDUFB4;11.0;81.0;3.0;79.0;10.0;10.0;1.0;1.0;80.0
NDUFB6;2.0;19.0;0.0;19.0;2.0;2.0;0.0;0.0;19.0
NDUFB7;2.0;23.0;1.0;23.0;1.0;1.0;1.0;0.0;23.0
NDUFB8;1.0;8.0;0.0;8.0;1.0;1.0;0.0;0.0;8.0
NDUFB9;1.0;11.0;0.0;11.0;1.0;1.0;0.0;0.0;11.0
NDUFC1;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
NDUFC2;12.0;86.0;3.0;84.0;11.0;11.0;1.0;1.0;85.0
